filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,effexptime,PHOTMJSR,sb_mjsr
F090W,0.902,0.194,2022-06-29T01:53:03.574Z,NRCA1,2048,2048,0.0626833662390708,0.06228221,jw01324001001_06201_00001_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9961,0.18780563358888003
F115W,1.154,0.225,2022-06-29T04:55:34.974Z,NRCB1,2048,2048,0.07339958,0.0732262,jw01324001001_11201_00002_nrcb1_rate.fits,1,1,NIRCAM,1159.571,3.2719,0.240156085802
F090W,0.902,0.194,2022-06-28T22:13:50.869Z,NRCB3,2048,2048,0.0664702430367469,0.06618726,jw01324001001_03201_00001_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.4248,0.22764728835225076
F115W,1.154,0.225,2022-06-29T04:16:02.318Z,NRCA4,2048,2048,0.0816055685281753,0.08151558,jw01324001001_10201_00003_nrca4_rate.fits,1,1,NIRCAM,311.366,2.7757,0.22651257656365617
F115W,1.154,0.225,2022-06-29T05:18:29.436Z,NRCA3,2048,2048,0.0811145007610321,0.08094873,jw01324001001_11201_00003_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.9486,0.23917421694397925
F090W,0.902,0.194,2022-06-28T22:04:43.300Z,NRCB4,2048,2048,0.0673031285405159,0.066632874,jw01324001001_02201_00001_nrcb4_rate.fits,1,1,NIRCAM,311.366,3.0434,0.2048303414002061
F115W,1.154,0.225,2022-06-29T04:01:43.183Z,NRCB2,2048,2048,0.0732996016740799,0.073291995,jw01324001001_10201_00001_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.1282,0.22929581395685675
F150W,1.501,0.318,2022-06-29T08:36:56.499Z,NRCA1,2048,2048,0.097734675,0.09730298,jw01324001001_16201_00004_nrca1_rate.fits,1,1,NIRCAM,311.366,2.2512,0.22002030035999998
F444W,4.408,1.029,2022-06-29T06:06:37.447Z,NRCBLONG,2048,2048,0.7760527729988098,0.7752692,jw01324001001_12201_00001_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.3728,0.2893124737739563
F444W,4.408,1.029,2022-06-28T23:55:08.061Z,NRCALONG,2048,2048,0.7500177621841431,0.7520875,jw01324001001_04201_00002_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.3925,0.29438197165727614
F115W,1.154,0.225,2022-06-29T02:50:51.461Z,NRCB4,2048,2048,0.0903792828321456,0.08993921,jw01324001001_09201_00002_nrcb4_rate.fits,1,1,NIRCAM,1159.571,2.6985,0.2438884947225449
F115W,1.154,0.225,2022-06-29T04:16:02.126Z,NRCB1,2048,2048,0.07402155,0.073828906,jw01324001001_10201_00003_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.2719,0.24219110944500002
F090W,0.902,0.194,2022-06-28T22:04:43.428Z,NRCA1,2048,2048,0.064945154,0.064746976,jw01324001001_02201_00001_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9961,0.19458217589940002
F115W,1.154,0.225,2022-06-29T04:55:35.166Z,NRCA4,2048,2048,0.0887964144349098,0.08856897,jw01324001001_11201_00002_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.7757,0.24647220754697916
F115W,1.154,0.225,2022-06-29T04:08:52.814Z,NRCA3,2048,2048,0.0811733901500701,0.08100484,jw01324001001_10201_00002_nrca3_rate.fits,1,1,NIRCAM,311.366,2.9486,0.23934785819649668
F090W,0.902,0.194,2022-06-29T00:09:26.876Z,NRCB2,2048,2048,0.0652736499905586,0.06477229,jw01324001001_04201_00004_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.4274,0.22371890797764055
F150W,1.501,0.318,2022-06-29T07:27:19.913Z,NRCA3,2048,2048,0.107463285,0.107257485,jw01324001001_15201_00003_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.2037,0.23681684115450002
F115W,1.154,0.225,2022-06-29T02:18:38.933Z,NRCA2,2048,2048,0.076822429895401,0.076986775,jw01324001001_08201_00001_nrca2_rate.fits,1,1,NIRCAM,311.366,3.1012,0.23824171959161758
F090W,0.902,0.194,2022-06-29T01:53:03.446Z,NRCB4,2048,2048,0.0730003342032432,0.073126964,jw01324001001_06201_00001_nrcb4_rate.fits,1,1,NIRCAM,311.366,3.0434,0.22216921711415036
F150W,1.501,0.318,2022-06-29T07:04:25.322Z,NRCB1,2048,2048,0.1029138,0.10263219,jw01324001001_15201_00002_nrcb1_rate.fits,1,1,NIRCAM,1159.571,2.4124,0.24826925111999998
F150W,1.501,0.318,2022-06-29T08:15:06.356Z,NRCB1,2048,2048,0.0962998643517494,0.09574242,jw01324001001_16201_00001_nrcb1_rate.fits,1,1,NIRCAM,311.366,2.4124,0.23231379276216024
F090W,0.902,0.194,2022-06-29T00:02:17.501Z,NRCA1,2048,2048,0.0708559,0.07090883,jw01324001001_04201_00003_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9961,0.21229136199
F090W,0.902,0.194,2022-06-28T23:55:07.869Z,NRCB3,2048,2048,0.06795953,0.06758492,jw01324001001_04201_00002_nrcb3_rate.fits,1,1,NIRCAM,311.366,3.4248,0.232747798344
F090W,0.902,0.194,2022-06-29T00:42:00.973Z,NRCB4,2048,2048,0.07270921,0.07230797,jw01324001001_05201_00002_nrcb4_rate.fits,1,1,NIRCAM,1159.571,3.0434,0.221283209714
F115W,1.154,0.225,2022-06-29T06:06:37.639Z,NRCA4,2048,2048,0.0843344032764434,0.084045604,jw01324001001_12201_00001_nrca4_rate.fits,1,1,NIRCAM,311.366,2.7757,0.23408700317442394
F115W,1.154,0.225,2022-06-29T04:23:11.757Z,NRCA2,2048,2048,0.079483076930046,0.079767376,jw01324001001_10201_00004_nrca2_rate.fits,1,1,NIRCAM,311.366,3.1012,0.24649291817545865
F150W,1.501,0.318,2022-06-29T08:29:46.803Z,NRCB2,2048,2048,0.1127394139766693,0.11191864,jw01324001001_16201_00003_nrcb2_rate.fits,1,1,NIRCAM,311.366,2.3054,0.2599094449818134
F200W,1.989,0.457,2022-06-29T10:35:24.268Z,NRCA4,2048,2048,0.1028733402490615,0.10213779,jw01324001001_18201_00003_nrca4_rate.fits,1,1,NIRCAM,311.366,1.8054,0.18572752848565563
F090W,0.902,0.194,2022-06-28T23:47:58.558Z,NRCA2,2048,2048,0.057600394,0.057234418,jw01324001001_04201_00001_nrca2_rate.fits,1,1,NIRCAM,311.366,3.2824,0.1890675332656
F277W,2.762,0.683,2022-06-29T09:10:13.539Z,NRCALONG,2048,2048,0.2376918196678161,0.23829512,jw01324001001_17201_00002_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.4908,0.11665914509296414
F277W,2.762,0.683,2022-06-29T10:20:54.637Z,NRCALONG,2048,2048,0.23907173,0.23889822,jw01324001001_18201_00001_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.4908,0.117336405084
F115W,1.154,0.225,2022-06-29T06:06:37.447Z,NRCB1,2048,2048,0.080440074,0.080555476,jw01324001001_12201_00001_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.2719,0.2631918781206
F444W,4.408,1.029,2022-06-29T05:18:29.436Z,NRCALONG,2048,2048,0.7469938,0.7523882,jw01324001001_11201_00003_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.3925,0.29319506650000005
F090W,0.902,0.194,2022-06-29T00:42:01.101Z,NRCA1,2048,2048,0.0704561918973922,0.07037238,jw01324001001_05201_00002_nrca1_rate.fits,1,1,NIRCAM,1159.571,2.9961,0.2110937965437768
F090W,0.902,0.194,2022-06-29T01:05:05.995Z,NRCB3,2048,2048,0.0673443302512168,0.06716184,jw01324001001_05201_00003_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.4248,0.2306408622443673
F150W,1.501,0.318,2022-06-29T08:15:06.612Z,NRCA4,2048,2048,0.11656066,0.11604117,jw01324001001_16201_00001_nrca4_rate.fits,1,1,NIRCAM,311.366,2.1021,0.245022163386
F200W,1.989,0.457,2022-06-29T10:20:54.316Z,NRCB2,2048,2048,0.0997524708509445,0.09891875,jw01324001001_18201_00001_nrcb2_rate.fits,1,1,NIRCAM,311.366,1.9519,0.1947068478539586
F200W,1.989,0.457,2022-06-29T08:47:08.516Z,NRCA3,2048,2048,0.10201605,0.1016373,jw01324001001_17201_00001_nrca3_rate.fits,1,1,NIRCAM,1159.571,1.8281,0.186495541005
F090W,0.902,0.194,2022-06-29T00:02:17.373Z,NRCB4,2048,2048,0.083107196,0.083462216,jw01324001001_04201_00003_nrcb4_rate.fits,1,1,NIRCAM,311.366,3.0434,0.2529284403064
F277W,2.762,0.683,2022-06-29T10:28:14.572Z,NRCBLONG,2048,2048,0.2740122,0.2720561,jw01324001001_18201_00002_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.4175,0.1144000935
F444W,4.408,1.029,2022-06-29T01:28:00.330Z,NRCBLONG,2048,2048,0.7745676,0.7757164,jw01324001001_05201_00004_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.3728,0.28875880128000003
F115W,1.154,0.225,2022-06-29T06:20:56.390Z,NRCB2,2048,2048,0.07378239,0.07380252,jw01324001001_12201_00003_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.1282,0.23080607239800002
F090W,0.902,0.194,2022-06-28T23:22:44.689Z,NRCA3,2048,2048,0.074775785,0.07459144,jw01324001001_03201_00004_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.954,0.22088766889
F277W,2.762,0.683,2022-06-29T08:47:08.324Z,NRCBLONG,2048,2048,0.27188775,0.27054578,jw01324001001_17201_00001_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.4175,0.11351313562499998
F200W,1.989,0.457,2022-06-29T09:10:13.347Z,NRCB2,2048,2048,0.0992851480841636,0.09873381,jw01324001001_17201_00002_nrcb2_rate.fits,1,1,NIRCAM,1159.571,1.9519,0.1937946805454789
F200W,1.989,0.457,2022-06-29T10:28:14.828Z,NRCA3,2048,2048,0.1078510805964469,0.10733563,jw01324001001_18201_00002_nrca3_rate.fits,1,1,NIRCAM,311.366,1.8281,0.19716256043836458
F200W,1.989,0.457,2022-06-29T10:35:24.012Z,NRCB1,2048,2048,0.0976985767483711,0.09706246,jw01324001001_18201_00003_nrcb1_rate.fits,1,1,NIRCAM,311.366,2.0223,0.19757583175823087
F150W,1.501,0.318,2022-06-29T06:32:12.922Z,NRCA1,2048,2048,0.08946556,0.089087985,jw01324001001_14201_00001_nrca1_rate.fits,1,1,NIRCAM,311.366,2.2512,0.201404868672
F090W,0.902,0.194,2022-06-29T02:07:22.389Z,NRCB1,2048,2048,0.06492882,0.06456968,jw01324001001_06201_00003_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.564,0.23140631447999999
F090W,0.902,0.194,2022-06-29T02:00:13.078Z,NRCA3,2048,2048,0.0768405944108963,0.077022605,jw01324001001_06201_00002_nrca3_rate.fits,1,1,NIRCAM,311.366,2.954,0.22698711588978768
F115W,1.154,0.225,2022-06-29T02:50:51.397Z,NRCB2,2048,2048,0.077824175,0.07747023,jw01324001001_09201_00002_nrcb2_rate.fits,1,1,NIRCAM,1159.571,3.1282,0.243449584235
F115W,1.154,0.225,2022-06-29T04:32:40.639Z,NRCB3,2048,2048,0.076428555,0.07615357,jw01324001001_11201_00001_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.1863,0.2435243047965
F115W,1.154,0.225,2022-06-29T04:01:43.183Z,NRCB4,2048,2048,0.0933597013354301,0.092618704,jw01324001001_10201_00001_nrcb4_rate.fits,1,1,NIRCAM,311.366,2.6985,0.2519311540536581
F090W,0.902,0.194,2022-06-28T22:59:39.603Z,NRCA3,2048,2048,0.0737066566944122,0.07351297,jw01324001001_03201_00003_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.954,0.21772946387529366
F090W,0.902,0.194,2022-06-28T22:36:45.204Z,NRCB1,2048,2048,0.06351608,0.063380025,jw01324001001_03201_00002_nrcb1_rate.fits,1,1,NIRCAM,1159.571,3.564,0.22637130912
F090W,0.902,0.194,2022-06-29T00:09:26.876Z,NRCB4,2048,2048,0.0698181539773941,0.069577046,jw01324001001_04201_00004_nrcb4_rate.fits,1,1,NIRCAM,311.366,3.0434,0.2124845698148012
F090W,0.902,0.194,2022-06-29T01:28:00.266Z,NRCB3,2048,2048,0.0652729198336601,0.065076955,jw01324001001_05201_00004_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.4248,0.2235466958463191
F115W,1.154,0.225,2022-06-29T02:27:46.566Z,NRCA3,2048,2048,0.07984642,0.07970625,jw01324001001_09201_00001_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.9486,0.235435154012
F115W,1.154,0.225,2022-06-29T02:18:38.997Z,NRCA4,2048,2048,0.08140734,0.081751056,jw01324001001_08201_00001_nrca4_rate.fits,1,1,NIRCAM,311.366,2.7757,0.225962353638
F090W,0.902,0.194,2022-06-29T01:53:03.446Z,NRCB2,2048,2048,0.072422475,0.072476014,jw01324001001_06201_00001_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.4274,0.248220790815
F277W,2.762,0.683,2022-06-29T10:20:54.381Z,NRCBLONG,2048,2048,0.2692258954048157,0.2672296,jw01324001001_18201_00001_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.4175,0.11240181133151055
F277W,2.762,0.683,2022-06-29T09:10:13.347Z,NRCBLONG,2048,2048,0.27001372,0.26863393,jw01324001001_17201_00002_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.4175,0.1127307281
F115W,1.154,0.225,2022-06-29T04:55:35.166Z,NRCA2,2048,2048,0.0757452622056007,0.07561954,jw01324001001_11201_00002_nrca2_rate.fits,1,1,NIRCAM,1159.571,3.1012,0.23490120715200888
F090W,0.902,0.194,2022-06-28T22:36:45.332Z,NRCA4,2048,2048,0.0765023380517959,0.076335125,jw01324001001_03201_00002_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.9096,0.22259120279550537
F115W,1.154,0.225,2022-06-29T04:01:43.375Z,NRCA1,2048,2048,0.07320964,0.07345852,jw01324001001_10201_00001_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9628,0.21690552139200003
F444W,4.408,1.029,2022-06-29T05:18:29.308Z,NRCBLONG,2048,2048,0.77346545,0.7743438,jw01324001001_11201_00003_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.3728,0.28834791976
F150W,1.501,0.318,2022-06-29T08:36:56.307Z,NRCB2,2048,2048,0.1029101312160492,0.10228035,jw01324001001_16201_00004_nrcb2_rate.fits,1,1,NIRCAM,311.366,2.3054,0.23724901650547983
F150W,1.501,0.318,2022-06-29T06:32:12.794Z,NRCB4,2048,2048,0.11577895,0.11505346,jw01324001001_14201_00001_nrcb4_rate.fits,1,1,NIRCAM,311.366,2.0288,0.23489233376000002
F090W,0.902,0.194,2022-06-29T02:07:22.517Z,NRCA4,2048,2048,0.06855421,0.06837956,jw01324001001_06201_00003_nrca4_rate.fits,1,1,NIRCAM,311.366,2.9096,0.19946532941600004
F150W,1.501,0.318,2022-06-29T06:41:20.300Z,NRCB3,2048,2048,0.1044308394193649,0.10398105,jw01324001001_15201_00001_nrcb3_rate.fits,1,1,NIRCAM,1159.571,2.3518,0.24560044814646237
F090W,0.902,0.194,2022-06-28T22:04:43.300Z,NRCB2,2048,2048,0.06781653,0.06753261,jw01324001001_02201_00001_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.4274,0.232434374922
F115W,1.154,0.225,2022-06-29T04:16:02.318Z,NRCA2,2048,2048,0.0663514137268066,0.06583618,jw01324001001_10201_00003_nrca2_rate.fits,1,1,NIRCAM,311.366,3.1012,0.20576900424957262
F150W,1.501,0.318,2022-06-29T07:04:25.578Z,NRCA2,2048,2048,0.0980146,0.09780954,jw01324001001_15201_00002_nrca2_rate.fits,1,1,NIRCAM,1159.571,2.3836,0.23362760055999998
F277W,2.762,0.683,2022-06-29T08:47:08.516Z,NRCALONG,2048,2048,0.23925053,0.23988883,jw01324001001_17201_00001_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.4908,0.117424160124
F444W,4.408,1.029,2022-06-29T01:28:00.458Z,NRCALONG,2048,2048,0.7481148,0.7534863,jw01324001001_05201_00004_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.3925,0.293635059
F090W,0.902,0.194,2022-06-29T00:09:27.004Z,NRCA1,2048,2048,0.0636096522212028,0.06315355,jw01324001001_04201_00004_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9961,0.19058087901994572
F115W,1.154,0.225,2022-06-29T02:18:38.805Z,NRCB1,2048,2048,0.07930047,0.079397544,jw01324001001_08201_00001_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.2719,0.259463207793
F277W,2.762,0.683,2022-06-29T10:28:14.828Z,NRCALONG,2048,2048,0.23913069,0.23874234,jw01324001001_18201_00002_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.4908,0.11736534265200001
F356W,3.568,0.781,2022-06-29T08:36:56.499Z,NRCALONG,2048,2048,0.25976712,0.25932375,jw01324001001_16201_00004_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.4047,0.10512775346400001
F444W,4.408,1.029,2022-06-28T23:47:58.558Z,NRCALONG,2048,2048,0.75620687,0.75873137,jw01324001001_04201_00001_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.3925,0.296811196475
F150W,1.501,0.318,2022-06-29T07:50:14.183Z,NRCA3,2048,2048,0.10510283,0.10488139,jw01324001001_15201_00004_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.2037,0.23161510647099998
F090W,0.902,0.194,2022-06-29T00:02:17.373Z,NRCB2,2048,2048,0.065929346,0.06550202,jw01324001001_04201_00003_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.4274,0.2259662404804
F444W,4.408,1.029,2022-06-29T06:13:46.951Z,NRCBLONG,2048,2048,0.7745113,0.773294,jw01324001001_12201_00002_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.3728,0.28873781264000004
F150W,1.501,0.318,2022-06-29T08:15:06.612Z,NRCA2,2048,2048,0.10173793,0.1012459,jw01324001001_16201_00001_nrca2_rate.fits,1,1,NIRCAM,311.366,2.3836,0.242502529948
F200W,1.989,0.457,2022-06-29T10:20:54.381Z,NRCB4,2048,2048,0.105287395,0.1041515,jw01324001001_18201_00001_nrcb4_rate.fits,1,1,NIRCAM,311.366,1.7715,0.18651662024250001
F115W,1.154,0.225,2022-06-29T04:23:11.565Z,NRCB1,2048,2048,0.0809090733528137,0.081074774,jw01324001001_10201_00004_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.2719,0.26472639710307116
F150W,1.501,0.318,2022-06-29T08:22:15.859Z,NRCB3,2048,2048,0.0988151207566261,0.09819146,jw01324001001_16201_00002_nrcb3_rate.fits,1,1,NIRCAM,311.366,2.3518,0.23239340099543326
F200W,1.989,0.457,2022-06-29T09:10:13.347Z,NRCB4,2048,2048,0.1087612882256507,0.10785142,jw01324001001_17201_00002_nrcb4_rate.fits,1,1,NIRCAM,1159.571,1.7715,0.19267062209174024
F090W,0.902,0.194,2022-06-28T23:47:58.430Z,NRCB1,2048,2048,0.0600219815969467,0.059618413,jw01324001001_04201_00001_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.564,0.21391834241151805
F150W,1.501,0.318,2022-06-29T08:29:46.995Z,NRCA1,2048,2048,0.10038149,0.09988721,jw01324001001_16201_00003_nrca1_rate.fits,1,1,NIRCAM,311.366,2.2512,0.225978810288
F115W,1.154,0.225,2022-06-29T06:20:56.390Z,NRCB4,2048,2048,0.0810976,0.08072134,jw01324001001_12201_00003_nrcb4_rate.fits,1,1,NIRCAM,311.366,2.6985,0.21884187360000001
F115W,1.154,0.225,2022-06-29T06:06:37.639Z,NRCA2,2048,2048,0.08056529,0.08094889,jw01324001001_12201_00001_nrca2_rate.fits,1,1,NIRCAM,311.366,3.1012,0.249849077348
F115W,1.154,0.225,2022-06-29T05:41:34.523Z,NRCA3,2048,2048,0.0806720107793808,0.08049627,jw01324001001_11201_00004_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.9486,0.23786949098408222
F115W,1.154,0.225,2022-06-29T04:23:11.757Z,NRCA4,2048,2048,0.0885218381881713,0.08811276,jw01324001001_10201_00004_nrca4_rate.fits,1,1,NIRCAM,311.366,2.7757,0.2457100662589071
F444W,4.408,1.029,2022-06-29T06:06:37.639Z,NRCALONG,2048,2048,0.7427469491958618,0.7445891,jw01324001001_12201_00001_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.3925,0.29152817755937577
F444W,4.408,1.029,2022-06-28T23:55:07.933Z,NRCBLONG,2048,2048,0.7752507925033569,0.7741755,jw01324001001_04201_00002_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.3728,0.28901349544525146
F200W,1.989,0.457,2022-06-29T10:20:54.573Z,NRCA1,2048,2048,0.095072106,0.09453017,jw01324001001_18201_00001_nrca1_rate.fits,1,1,NIRCAM,311.366,1.8917,0.1798479029202
F090W,0.902,0.194,2022-06-29T00:42:00.909Z,NRCB2,2048,2048,0.0670689493417739,0.06680821,jw01324001001_05201_00002_nrcb2_rate.fits,1,1,NIRCAM,1159.571,3.4274,0.22987211697399587
F115W,1.154,0.225,2022-06-29T06:20:56.583Z,NRCA1,2048,2048,0.07233316,0.07246653,jw01324001001_12201_00003_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9628,0.214308686448
F115W,1.154,0.225,2022-06-29T06:13:46.951Z,NRCB3,2048,2048,0.0687308385968208,0.06831248,jw01324001001_12201_00002_nrcb3_rate.fits,1,1,NIRCAM,311.366,3.1863,0.21899707102105015
F115W,1.154,0.225,2022-06-29T03:36:50.754Z,NRCB3,2048,2048,0.07398502,0.073740505,jw01324001001_09201_00004_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.1863,0.235738469226
F090W,0.902,0.194,2022-06-28T23:47:58.558Z,NRCA4,2048,2048,0.0784734338521957,0.07857404,jw01324001001_04201_00001_nrca4_rate.fits,1,1,NIRCAM,311.366,2.9096,0.2283263031363486
F200W,1.989,0.457,2022-06-29T09:33:07.617Z,NRCB3,2048,2048,0.0977092087268829,0.09722019,jw01324001001_17201_00003_nrcb3_rate.fits,1,1,NIRCAM,1159.571,1.9572,0.19123646332025523
F150W,1.501,0.318,2022-06-29T08:29:46.803Z,NRCB4,2048,2048,0.1100843176245689,0.10961641,jw01324001001_16201_00003_nrcb4_rate.fits,1,1,NIRCAM,311.366,2.0288,0.22333906359672537
F200W,1.989,0.457,2022-06-29T10:35:24.268Z,NRCA2,2048,2048,0.100250736,0.099811256,jw01324001001_18201_00003_nrca2_rate.fits,1,1,NIRCAM,311.366,2.0807,0.2085917063952
F090W,0.902,0.194,2022-06-29T00:18:56.014Z,NRCA3,2048,2048,0.07280583,0.07262184,jw01324001001_05201_00001_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.954,0.21506842182000002
F200W,1.989,0.457,2022-06-29T09:10:13.539Z,NRCA1,2048,2048,0.09658428,0.09638387,jw01324001001_17201_00002_nrca1_rate.fits,1,1,NIRCAM,1159.571,1.8917,0.182708482476
F090W,0.902,0.194,2022-06-29T01:28:00.458Z,NRCA1,2048,2048,0.062325932085514,0.062300548,jw01324001001_05201_00004_nrca1_rate.fits,1,1,NIRCAM,1159.571,2.9961,0.1867347251214085
F115W,1.154,0.225,2022-06-29T02:27:46.374Z,NRCB1,2048,2048,0.0758537948131561,0.075663455,jw01324001001_09201_00001_nrcb1_rate.fits,1,1,NIRCAM,1159.571,3.2719,0.24818603124916544
F444W,4.408,1.029,2022-06-29T02:07:22.581Z,NRCALONG,2048,2048,0.7409937381744385,0.74297935,jw01324001001_06201_00003_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.3925,0.2908400422334671
F090W,0.902,0.194,2022-06-28T22:13:50.869Z,NRCB2,2048,2048,0.06647569,0.06623721,jw01324001001_03201_00001_nrcb2_rate.fits,1,1,NIRCAM,1159.571,3.4274,0.22783877990600002
F115W,1.154,0.225,2022-06-29T05:18:29.436Z,NRCA2,2048,2048,0.08002934,0.079903625,jw01324001001_11201_00003_nrca2_rate.fits,1,1,NIRCAM,1159.571,3.1012,0.248186989208
F090W,0.902,0.194,2022-06-29T02:00:12.886Z,NRCB1,2048,2048,0.06280346,0.062500596,jw01324001001_06201_00002_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.564,0.22383153144000004
F356W,3.568,0.781,2022-06-29T08:22:16.115Z,NRCALONG,2048,2048,0.26396945,0.26365054,jw01324001001_16201_00002_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.4047,0.106828436415
F200W,1.989,0.457,2022-06-29T09:56:01.952Z,NRCB2,2048,2048,0.0975700691342353,0.09702943,jw01324001001_17201_00004_nrcb2_rate.fits,1,1,NIRCAM,1159.571,1.9519,0.1904470179431139
F090W,0.902,0.194,2022-06-29T02:07:22.517Z,NRCA3,2048,2048,0.07189578,0.07224275,jw01324001001_06201_00003_nrca3_rate.fits,1,1,NIRCAM,311.366,2.954,0.21238013412000004
F150W,1.501,0.318,2022-06-29T06:41:20.364Z,NRCB4,2048,2048,0.1189290508627891,0.11823675,jw01324001001_15201_00001_nrcb4_rate.fits,1,1,NIRCAM,1159.571,2.0288,0.24128325839042652
F150W,1.501,0.318,2022-06-29T06:32:12.730Z,NRCB3,2048,2048,0.10427759,0.10359478,jw01324001001_14201_00001_nrcb3_rate.fits,1,1,NIRCAM,311.366,2.3518,0.245240036162
F115W,1.154,0.225,2022-06-29T03:13:56.484Z,NRCB2,2048,2048,0.078623816370964,0.07826206,jw01324001001_09201_00003_nrcb2_rate.fits,1,1,NIRCAM,1159.571,3.1282,0.24595102237164956
F090W,0.902,0.194,2022-06-28T22:36:45.332Z,NRCA3,2048,2048,0.0757327005267143,0.07549252,jw01324001001_03201_00002_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.954,0.22371439735591406
F090W,0.902,0.194,2022-06-28T22:59:39.475Z,NRCB1,2048,2048,0.062779166,0.06273318,jw01324001001_03201_00003_nrcb1_rate.fits,1,1,NIRCAM,1159.571,3.564,0.223744947624
F115W,1.154,0.225,2022-06-29T04:32:40.831Z,NRCA1,2048,2048,0.078423165,0.07831918,jw01324001001_11201_00001_nrca1_rate.fits,1,1,NIRCAM,1159.571,2.9628,0.232352153262
F444W,4.408,1.029,2022-06-29T04:16:02.318Z,NRCALONG,2048,2048,0.7537326216697693,0.7563166,jw01324001001_10201_00003_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.3925,0.29584005400538443
F115W,1.154,0.225,2022-06-29T04:08:52.814Z,NRCA2,2048,2048,0.0789843723177909,0.079241425,jw01324001001_10201_00002_nrca2_rate.fits,1,1,NIRCAM,311.366,3.1012,0.24494633543193314
F444W,4.408,1.029,2022-06-29T03:13:56.484Z,NRCBLONG,2048,2048,0.7774605751037598,0.7784073,jw01324001001_09201_00003_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.3728,0.28983730239868166
F090W,0.902,0.194,2022-06-29T01:28:00.330Z,NRCB4,2048,2048,0.0726746767759323,0.07233344,jw01324001001_05201_00004_nrcb4_rate.fits,1,1,NIRCAM,1159.571,3.0434,0.22117811129987236
F090W,0.902,0.194,2022-06-29T00:09:26.876Z,NRCB3,2048,2048,0.06488839,0.06453478,jw01324001001_04201_00004_nrcb3_rate.fits,1,1,NIRCAM,311.366,3.4248,0.22222975807200002
F150W,1.501,0.318,2022-06-29T07:27:19.849Z,NRCA2,2048,2048,0.10862349,0.108417206,jw01324001001_15201_00003_nrca2_rate.fits,1,1,NIRCAM,1159.571,2.3836,0.258914950764
F115W,1.154,0.225,2022-06-29T02:18:38.997Z,NRCA3,2048,2048,0.086485766,0.08614801,jw01324001001_08201_00001_nrca3_rate.fits,1,1,NIRCAM,311.366,2.9486,0.2550119296276
