filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,effexptime,PHOTMJSR,sb_mjsr
F150W,1.501,0.318,2022-08-26T01:51:25.052Z,NRCA2,2048,2048,0.07196855,0.071586296,jw02738002001_06101_00001_nrca2_rate.fits,2,1,NIRCAM,418.734,2.3836,0.17154423578
F090W,0.902,0.194,2022-08-26T01:19:23.128Z,NRCA4,2048,2048,0.060361218,0.06014083,jw02738002001_04101_00003_nrca4_rate.fits,2,1,NIRCAM,730.1,2.9096,0.1756269998928
F200W,1.989,0.457,2022-08-26T04:07:14.221Z,NRCA1,2048,2048,0.06824663,0.06783766,jw02738002001_12101_00001_nrca1_rate.fits,2,1,NIRCAM,418.734,1.8917,0.129102149971
F150W,1.501,0.318,2022-08-30T04:23:38.890Z,NRCB4,2048,2048,0.0832981541752815,0.08260731,jw02738002002_02101_00001_nrcb4_rate.fits,2,2,NIRCAM,418.734,2.0288,0.1689952951908111
F150W,1.501,0.318,2022-08-26T02:16:38.907Z,NRCA1,2048,2048,0.07435854,0.07396084,jw02738002001_06101_00004_nrca1_rate.fits,2,1,NIRCAM,418.734,2.2512,0.167395945248
F200W,1.989,0.457,2022-08-26T04:24:14.188Z,NRCA2,2048,2048,0.0611904561519622,0.061060674,jw02738002001_12101_00003_nrca2_rate.fits,2,1,NIRCAM,418.734,2.0807,0.12731898211538775
F150W,1.501,0.318,2022-08-26T00:39:07.265Z,NRCB4,2048,2048,0.09088196,0.09015547,jw02738002001_02101_00004_nrcb4_rate.fits,2,1,NIRCAM,418.734,2.0288,0.18438132044799999
F200W,1.989,0.457,2022-08-26T04:07:14.093Z,NRCB4,2048,2048,0.0723463222384452,0.071466714,jw02738002001_12101_00001_nrcb4_rate.fits,2,1,NIRCAM,418.734,1.7715,0.12816150984540567
F150W,1.501,0.318,2022-08-30T04:23:38.890Z,NRCA1,2048,2048,0.07579115,0.07535212,jw02738002002_02101_00001_nrca1_rate.fits,2,2,NIRCAM,418.734,2.2512,0.17062103688
F115W,1.154,0.225,2022-08-26T03:49:09.671Z,NRCB2,2048,2048,0.05633186,0.05613822,jw02738002001_10101_00004_nrcb2_rate.fits,2,1,NIRCAM,730.1,3.1282,0.176217324452
F090W,0.902,0.194,2022-08-26T01:19:23.000Z,NRCB1,2048,2048,0.0468319952487945,0.04669276,jw02738002001_04101_00003_nrcb1_rate.fits,2,1,NIRCAM,730.1,3.564,0.1669092310667036
