filtername wave filtwidth date detector x y median median_clipped filename observtn visit instrument effexptime
F115W 1.154 0.225 2022-06-29T02:27:46.566Z NRCA4 2048 2048 0.08528748154640198 0.085131064 jw01324001001_09201_00001_nrca4_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:01:43.183Z NRCB3 2048 2048 0.07014282792806625 0.06986098 jw01324001001_10201_00001_nrcb3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T22:59:39.603Z NRCA4 2048 2048 0.07553505897521973 0.07535271 jw01324001001_03201_00003_nrca4_rate.fits 001 001 NIRCAM 1159.571
F356W 3.568 0.781 2022-06-29T08:15:06.420Z NRCBLONG 2048 2048 0.29396528005599976 0.29185337 jw01324001001_16201_00001_nrcblong_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:32:40.639Z NRCB4 2048 2048 0.09052058309316635 0.090023205 jw01324001001_11201_00001_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T00:09:26.876Z NRCBLONG 2048 2048 0.78006446 0.7789864 jw01324001001_04201_00004_nrcblong_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T06:41:20.492Z NRCA1 2048 2048 0.10303005 0.10290989 jw01324001001_15201_00001_nrca1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T02:00:13.078Z NRCA4 2048 2048 0.067688376 0.06736716 jw01324001001_06201_00002_nrca4_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T03:36:50.754Z NRCB4 2048 2048 0.090667754 0.09026407 jw01324001001_09201_00004_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:29:46.803Z NRCB3 2048 2048 0.10138059 0.10068217 jw01324001001_16201_00003_nrcb3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T00:18:56.014Z NRCA4 2048 2048 0.074798726 0.07463469 jw01324001001_05201_00001_nrca4_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:47:58.558Z NRCA3 2048 2048 0.0731755793094635 0.07357978 jw01324001001_04201_00001_nrca3_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T09:33:07.617Z NRCB4 2048 2048 0.10704268 0.10610839 jw01324001001_17201_00003_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:22:16.051Z NRCA1 2048 2048 0.10073603 0.10030754 jw01324001001_16201_00002_nrca1_rate.fits 001 001 NIRCAM 311.366
F277W 2.762 0.683 2022-06-29T09:56:01.952Z NRCBLONG 2048 2048 0.27362055 0.27223465 jw01324001001_17201_00004_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T06:13:46.951Z NRCB4 2048 2048 0.09111643 0.09045315 jw01324001001_12201_00002_nrcb4_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T00:18:55.886Z NRCBLONG 2048 2048 0.7740468 0.7751268 jw01324001001_05201_00001_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T07:50:13.927Z NRCB1 2048 2048 0.1016532 0.10137969 jw01324001001_15201_00004_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:55:07.869Z NRCB2 2048 2048 0.06639893 0.06614277 jw01324001001_04201_00002_nrcb2_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:23:11.757Z NRCA3 2048 2048 0.077535294 0.07757748 jw01324001001_10201_00004_nrca3_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T05:41:34.523Z NRCA4 2048 2048 0.08954082429409027 0.08930983 jw01324001001_11201_00004_nrca4_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-28T22:59:39.667Z NRCALONG 2048 2048 0.747368 0.7513515 jw01324001001_03201_00003_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T06:13:47.143Z NRCA1 2048 2048 0.0814544 0.08185495 jw01324001001_12201_00002_nrca1_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T06:20:56.390Z NRCB3 2048 2048 0.073123485 0.072923616 jw01324001001_12201_00003_nrcb3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T23:22:44.689Z NRCA2 2048 2048 0.07026058 0.07016803 jw01324001001_03201_00004_nrca2_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:10:13.347Z NRCB3 2048 2048 0.10047074 0.100005336 jw01324001001_17201_00002_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:22:15.859Z NRCB4 2048 2048 0.10918093 0.10843939 jw01324001001_16201_00002_nrcb4_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T10:28:14.764Z NRCA2 2048 2048 0.08352240175008774 0.08375609 jw01324001001_18201_00002_nrca2_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T00:42:01.101Z NRCALONG 2048 2048 0.7478649 0.75185263 jw01324001001_05201_00002_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T03:36:50.946Z NRCA1 2048 2048 0.08000505715608597 0.07990761 jw01324001001_09201_00004_nrca1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T00:18:55.886Z NRCB1 2048 2048 0.06425143 0.06414665 jw01324001001_05201_00001_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:33:07.873Z NRCA1 2048 2048 0.09571792930364609 0.09555129 jw01324001001_17201_00003_nrca1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T05:41:45.019Z NRCB1 2048 2048 0.07585327327251434 0.07568889 jw01324001001_11201_00004_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F356W 3.568 0.781 2022-06-29T07:27:19.913Z NRCALONG 2048 2048 0.26359546184539795 0.26441792 jw01324001001_15201_00003_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T01:05:05.995Z NRCB2 2048 2048 0.0655314177274704 0.065289274 jw01324001001_05201_00003_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T10:20:54.381Z NRCB3 2048 2048 0.09544499218463898 0.094922855 jw01324001001_18201_00001_nrcb3_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T08:47:08.516Z NRCA2 2048 2048 0.0939713716506958 0.09372405 jw01324001001_17201_00001_nrca2_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T01:28:00.266Z NRCB2 2048 2048 0.06640846282243729 0.06614877 jw01324001001_05201_00004_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T02:27:46.502Z NRCA2 2048 2048 0.075480275 0.07536237 jw01324001001_09201_00001_nrca2_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T00:18:56.078Z NRCALONG 2048 2048 0.7469735741615295 0.7509339 jw01324001001_05201_00001_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T07:27:19.913Z NRCA4 2048 2048 0.11473719775676727 0.11439611 jw01324001001_15201_00003_nrca4_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T01:53:03.446Z NRCB3 2048 2048 0.06257944 0.06229055 jw01324001001_06201_00001_nrcb3_rate.fits 001 001 NIRCAM 311.366
F277W 2.762 0.683 2022-06-29T09:56:02.208Z NRCALONG 2048 2048 0.23810805 0.23884034 jw01324001001_17201_00004_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T05:18:29.244Z NRCB1 2048 2048 0.0740018 0.07382548 jw01324001001_11201_00003_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T22:13:50.997Z NRCA1 2048 2048 0.07137387990951538 0.07131225 jw01324001001_03201_00001_nrca1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:08:52.814Z NRCA4 2048 2048 0.09021715074777603 0.089735255 jw01324001001_10201_00002_nrca4_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:55:35.166Z NRCA3 2048 2048 0.07977929711341858 0.079598986 jw01324001001_11201_00002_nrca3_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-28T22:59:39.539Z NRCBLONG 2048 2048 0.7767846584320068 0.7777891 jw01324001001_03201_00003_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:56:02.144Z NRCA1 2048 2048 0.095444694 0.09525606 jw01324001001_17201_00004_nrca1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T03:13:56.612Z NRCA1 2048 2048 0.07792037 0.07786211 jw01324001001_09201_00003_nrca1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T02:00:13.078Z NRCA2 2048 2048 0.06315945088863373 0.06261432 jw01324001001_06201_00002_nrca2_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T02:50:51.397Z NRCB3 2048 2048 0.07714010775089264 0.076912075 jw01324001001_09201_00002_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:32:40.639Z NRCB2 2048 2048 0.07838314771652222 0.0780504 jw01324001001_11201_00001_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T22:59:39.603Z NRCA2 2048 2048 0.06859335 0.06851199 jw01324001001_03201_00003_nrca2_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:08:52.622Z NRCB1 2048 2048 0.07584977895021439 0.075812824 jw01324001001_10201_00002_nrcb1_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T00:42:00.973Z NRCBLONG 2048 2048 0.77537316 0.7763497 jw01324001001_05201_00002_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T05:18:29.436Z NRCA4 2048 2048 0.08757336437702179 0.087333575 jw01324001001_11201_00003_nrca4_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T22:04:43.300Z NRCB3 2048 2048 0.061717913 0.0611464 jw01324001001_02201_00001_nrcb3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T22:13:50.933Z NRCB4 2048 2048 0.0748884528875351 0.074377365 jw01324001001_03201_00001_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:16:02.318Z NRCA3 2048 2048 0.076797664 0.07698593 jw01324001001_10201_00003_nrca3_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T07:04:25.578Z NRCA3 2048 2048 0.10526252 0.1050629 jw01324001001_15201_00002_nrca3_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T07:27:19.657Z NRCB1 2048 2048 0.10142279 0.10116106 jw01324001001_15201_00003_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F356W 3.568 0.781 2022-06-29T07:27:19.657Z NRCBLONG 2048 2048 0.29728267 0.29579106 jw01324001001_15201_00003_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:56:01.952Z NRCB4 2048 2048 0.10613576 0.105220556 jw01324001001_17201_00004_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:36:56.307Z NRCB3 2048 2048 0.10109880566596985 0.10053957 jw01324001001_16201_00004_nrcb3_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T03:13:56.484Z NRCB4 2048 2048 0.08621183 0.0857956 jw01324001001_09201_00003_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T06:41:20.300Z NRCB2 2048 2048 0.10524751245975494 0.10455402 jw01324001001_15201_00001_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:22:15.859Z NRCB2 2048 2048 0.10057143867015839 0.09971599 jw01324001001_16201_00002_nrcb2_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T10:28:14.828Z NRCA4 2048 2048 0.096289605 0.09544438 jw01324001001_18201_00002_nrca4_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T02:07:22.389Z NRCBLONG 2048 2048 0.7744061350822449 0.77316016 jw01324001001_06201_00003_nrcblong_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T23:22:44.689Z NRCA4 2048 2048 0.07788270711898804 0.077862516 jw01324001001_03201_00004_nrca4_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:55:07.997Z NRCA1 2048 2048 0.06791515 0.067777485 jw01324001001_04201_00002_nrca1_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T07:50:14.183Z NRCA2 2048 2048 0.10015731 0.09992628 jw01324001001_15201_00004_nrca2_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T08:47:08.516Z NRCA4 2048 2048 0.10647355020046234 0.10605056 jw01324001001_17201_00001_nrca4_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T00:02:17.373Z NRCB3 2048 2048 0.06960297 0.06924878 jw01324001001_04201_00003_nrcb3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T01:05:05.995Z NRCB4 2048 2048 0.07195034623146057 0.071580425 jw01324001001_05201_00003_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:15:06.612Z NRCA3 2048 2048 0.11211005 0.11175806 jw01324001001_16201_00001_nrca3_rate.fits 001 001 NIRCAM 311.366
F356W 3.568 0.781 2022-06-29T08:22:15.859Z NRCBLONG 2048 2048 0.3031482398509979 0.3011192 jw01324001001_16201_00002_nrcblong_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T23:22:44.497Z NRCB1 2048 2048 0.06397936 0.063841745 jw01324001001_03201_00004_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T06:13:46.951Z NRCB2 2048 2048 0.08394457 0.08366279 jw01324001001_12201_00002_nrcb2_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T03:36:50.754Z NRCB2 2048 2048 0.0772409439086914 0.07686822 jw01324001001_09201_00004_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:33:07.617Z NRCB2 2048 2048 0.09739642 0.09681593 jw01324001001_17201_00003_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T03:13:56.676Z NRCALONG 2048 2048 0.75036347 0.7557504 jw01324001001_09201_00003_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T10:35:24.268Z NRCA3 2048 2048 0.09716404 0.09662928 jw01324001001_18201_00003_nrca3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T00:18:56.014Z NRCA2 2048 2048 0.06635841727256775 0.06626798 jw01324001001_05201_00001_nrca2_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T10:28:14.508Z NRCB1 2048 2048 0.0924611 0.09201788 jw01324001001_18201_00002_nrcb1_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T04:16:02.126Z NRCBLONG 2048 2048 0.7831768989562988 0.782061 jw01324001001_10201_00003_nrcblong_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T06:06:37.639Z NRCA3 2048 2048 0.07986461 0.07980559 jw01324001001_12201_00001_nrca3_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T05:41:34.459Z NRCA2 2048 2048 0.07703451812267303 0.07693209 jw01324001001_11201_00004_nrca2_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T08:47:08.260Z NRCB1 2048 2048 0.09463836 0.094301134 jw01324001001_17201_00001_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T00:09:27.004Z NRCALONG 2048 2048 0.74406564 0.74666667 jw01324001001_04201_00004_nrcalong_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T01:05:06.123Z NRCA1 2048 2048 0.07764156 0.07908684 jw01324001001_05201_00003_nrca1_rate.fits 001 001 NIRCAM 1159.571
F356W 3.568 0.781 2022-06-29T08:15:06.612Z NRCALONG 2048 2048 0.26854762 0.268145 jw01324001001_16201_00001_nrcalong_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T00:42:00.909Z NRCB3 2048 2048 0.06674807518720627 0.0665439 jw01324001001_05201_00002_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:55:07.933Z NRCB4 2048 2048 0.07645443826913834 0.07643562 jw01324001001_04201_00002_nrcb4_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T01:05:05.995Z NRCBLONG 2048 2048 0.77411443 0.7749324 jw01324001001_05201_00003_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:56:02.144Z NRCA4 2048 2048 0.10420586168766022 0.10376656 jw01324001001_17201_00004_nrca4_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:36:56.499Z NRCA3 2048 2048 0.10044217854738235 0.09997612 jw01324001001_16201_00004_nrca3_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T03:13:56.612Z NRCA4 2048 2048 0.08854813 0.0883115 jw01324001001_09201_00003_nrca4_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T06:41:20.492Z NRCA2 2048 2048 0.10699260234832764 0.1067319 jw01324001001_15201_00001_nrca2_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:08:52.814Z NRCA1 2048 2048 0.07618683576583862 0.07646867 jw01324001001_10201_00002_nrca1_rate.fits 001 001 NIRCAM 311.366
F356W 3.568 0.781 2022-06-29T07:04:25.386Z NRCBLONG 2048 2048 0.29666927 0.2951725 jw01324001001_15201_00002_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-28T22:13:50.997Z NRCALONG 2048 2048 0.74781543 0.751835 jw01324001001_03201_00001_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T22:04:43.428Z NRCA3 2048 2048 0.07485921 0.07504212 jw01324001001_02201_00001_nrca3_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T05:18:29.308Z NRCB4 2048 2048 0.09173879027366638 0.09124037 jw01324001001_11201_00003_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:16:02.126Z NRCB3 2048 2048 0.07811778783798218 0.07824996 jw01324001001_10201_00003_nrcb3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T22:13:50.997Z NRCA4 2048 2048 0.0761142 0.07593886 jw01324001001_03201_00001_nrca4_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T05:41:34.523Z NRCALONG 2048 2048 0.745764 0.7497834 jw01324001001_11201_00004_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T07:04:25.386Z NRCB3 2048 2048 0.103870176 0.103427306 jw01324001001_15201_00002_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T07:27:19.849Z NRCA1 2048 2048 0.10347174 0.1033728 jw01324001001_15201_00003_nrca1_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:56:01.888Z NRCB1 2048 2048 0.0958223044872284 0.09546805 jw01324001001_17201_00004_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T03:13:56.420Z NRCB1 2048 2048 0.07326677441596985 0.07307482 jw01324001001_09201_00003_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T02:00:12.886Z NRCB2 2048 2048 0.06136525794863701 0.06107256 jw01324001001_06201_00002_nrcb2_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T02:50:51.589Z NRCA3 2048 2048 0.08266168 0.08250596 jw01324001001_09201_00002_nrca3_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:32:40.831Z NRCA2 2048 2048 0.07637828588485718 0.076252624 jw01324001001_11201_00001_nrca2_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T22:59:39.475Z NRCB2 2048 2048 0.06547319889068604 0.06520498 jw01324001001_03201_00003_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T01:28:00.458Z NRCA2 2048 2048 0.06719176471233368 0.067099206 jw01324001001_05201_00004_nrca2_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T02:27:46.374Z NRCB2 2048 2048 0.07790586352348328 0.07758206 jw01324001001_09201_00001_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T01:53:03.574Z NRCA3 2048 2048 0.072446495 0.07266984 jw01324001001_06201_00001_nrca3_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T07:27:19.657Z NRCB4 2048 2048 0.11757436 0.11691286 jw01324001001_15201_00003_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-28T22:36:45.204Z NRCBLONG 2048 2048 0.7770239 0.7779577 jw01324001001_03201_00002_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F356W 3.568 0.781 2022-06-29T06:41:20.556Z NRCALONG 2048 2048 0.26356003 0.26443726 jw01324001001_15201_00001_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T05:18:29.436Z NRCA1 2048 2048 0.08094526082277298 0.08082994 jw01324001001_11201_00003_nrca1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T22:13:50.869Z NRCB1 2048 2048 0.06388708 0.063731745 jw01324001001_03201_00001_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:08:52.686Z NRCB4 2048 2048 0.08440275 0.083905704 jw01324001001_10201_00002_nrcb4_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:55:34.974Z NRCB3 2048 2048 0.07670199871063232 0.0764575 jw01324001001_11201_00002_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T06:06:37.447Z NRCB3 2048 2048 0.08059616386890411 0.080832094 jw01324001001_12201_00001_nrcb3_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T05:41:45.019Z NRCB2 2048 2048 0.07705265 0.07673681 jw01324001001_11201_00004_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T01:53:03.574Z NRCALONG 2048 2048 0.7464776039123535 0.7482554 jw01324001001_06201_00001_nrcalong_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T04:08:52.686Z NRCBLONG 2048 2048 0.7717757225036621 0.7705369 jw01324001001_10201_00002_nrcblong_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T08:47:08.516Z NRCA1 2048 2048 0.08544214069843292 0.08513465 jw01324001001_17201_00001_nrca1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T01:05:05.995Z NRCB1 2048 2048 0.06434261798858643 0.064187594 jw01324001001_05201_00003_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T00:42:01.101Z NRCA3 2048 2048 0.07256923615932465 0.07242864 jw01324001001_05201_00002_nrca3_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:55:08.061Z NRCA4 2048 2048 0.08054203 0.080614425 jw01324001001_04201_00002_nrca4_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T02:50:51.589Z NRCALONG 2048 2048 0.791764497756958 0.7974233 jw01324001001_09201_00002_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:22:44.689Z NRCA1 2048 2048 0.06960543 0.069523945 jw01324001001_03201_00004_nrca1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T06:13:47.143Z NRCA2 2048 2048 0.074596174 0.07458268 jw01324001001_12201_00002_nrca2_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T03:36:50.946Z NRCA2 2048 2048 0.06969475746154785 0.069549516 jw01324001001_09201_00004_nrca2_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:33:07.873Z NRCA2 2048 2048 0.09513343125581741 0.09486849 jw01324001001_17201_00003_nrca2_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T00:18:55.886Z NRCB2 2048 2048 0.06696327030658722 0.06673286 jw01324001001_05201_00001_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T10:35:24.012Z NRCB3 2048 2048 0.09336054 0.09287616 jw01324001001_18201_00003_nrcb3_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T10:28:14.764Z NRCA1 2048 2048 0.08985212 0.089416414 jw01324001001_18201_00002_nrca1_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T23:55:07.869Z NRCB1 2048 2048 0.0605904757976532 0.060194846 jw01324001001_04201_00002_nrcb1_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T07:50:13.991Z NRCB2 2048 2048 0.10570604 0.105038576 jw01324001001_15201_00004_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T00:02:17.501Z NRCA3 2048 2048 0.07731069624423981 0.07752747 jw01324001001_04201_00003_nrca3_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T08:47:08.324Z NRCB4 2048 2048 0.105644 0.10472872 jw01324001001_17201_00001_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:15:06.356Z NRCB3 2048 2048 0.10882702 0.10820752 jw01324001001_16201_00001_nrcb3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T01:05:06.123Z NRCA4 2048 2048 0.0753587856888771 0.07518336 jw01324001001_05201_00003_nrca4_rate.fits 001 001 NIRCAM 1159.571
