filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,effexptime,PHOTMJSR,sb_mjsr
F150W,1.501,0.318,2022-06-07T04:59:54.717Z,NRCB2,2048,2048,0.08591431,0.08517365,jw02736001001_02103_00009_nrcb2_rate.fits,1,1,NIRCAM,837.468,2.3054,0.198066850274
F150W,1.501,0.318,2022-06-07T02:56:26.660Z,NRCA1,2048,2048,0.0861621871590614,0.08573991,jw02736001001_02103_00001_nrca1_rate.fits,1,1,NIRCAM,837.468,2.2512,0.19396831573247902
F200W,1.989,0.457,2022-06-07T06:51:02.231Z,NRCB2,2048,2048,0.0801853090524673,0.079307914,jw02736001001_02105_00007_nrcb2_rate.fits,1,1,NIRCAM,837.468,1.9519,0.15651370473951093
F150W,1.501,0.318,2022-06-07T04:13:44.608Z,NRCB2,2048,2048,0.0836511105298996,0.08283886,jw02736001001_02103_00006_nrcb2_rate.fits,1,1,NIRCAM,837.468,2.3054,0.19284927021563053
F200W,1.989,0.457,2022-06-07T05:18:31.324Z,NRCB3,2048,2048,0.08177679,0.080843754,jw02736001001_02105_00001_nrcb3_rate.fits,1,1,NIRCAM,837.468,1.9572,0.16005353338800002
F356W,3.568,0.781,2022-06-07T04:13:44.672Z,NRCBLONG,2048,2048,0.2879854142665863,0.28381035,jw02736001001_02103_00006_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.376,0.10828251576423645
F090W,0.902,0.194,2022-06-07T01:51:50.376Z,NRCB4,2048,2048,0.0655044093728065,0.06494987,jw02736001001_02101_00006_nrcb4_rate.fits,1,1,NIRCAM,837.468,3.0434,0.1993561194851993
F150W,1.501,0.318,2022-06-07T03:42:57.890Z,NRCB1,2048,2048,0.08909048,0.08790111,jw02736001001_02103_00004_nrcb1_rate.fits,1,1,NIRCAM,837.468,2.4124,0.214921873952
F200W,1.989,0.457,2022-06-07T05:33:55.035Z,NRCA2,2048,2048,0.0737419873476028,0.073458344,jw02736001001_02105_00002_nrca2_rate.fits,1,1,NIRCAM,837.468,2.0807,0.15343495307415717
F150W,1.501,0.318,2022-06-07T03:58:21.537Z,NRCA3,2048,2048,0.086852536,0.08651827,jw02736001001_02103_00005_nrca3_rate.fits,1,1,NIRCAM,837.468,2.2037,0.19139693358319998
F444W,4.408,1.029,2022-06-07T07:21:49.013Z,NRCBLONG,2048,2048,0.6438724398612976,0.6418488,jw02736001001_02105_00009_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.3728,0.24003564558029175
F200W,1.989,0.457,2022-06-07T07:06:25.622Z,NRCB2,2048,2048,0.0790966153144836,0.078312576,jw02736001001_02105_00008_nrcb2_rate.fits,1,1,NIRCAM,837.468,1.9519,0.15438868343234055
F277W,2.762,0.683,2022-06-07T02:07:14.023Z,NRCALONG,2048,2048,0.19489516,0.19470164,jw02736001001_02101_00007_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.4908,0.09565454452800001
F444W,4.408,1.029,2022-06-07T06:04:52.185Z,NRCBLONG,2048,2048,0.64119405,0.6387054,jw02736001001_02105_00004_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.3728,0.23903714184
F090W,0.902,0.194,2022-06-07T01:51:50.632Z,NRCA1,2048,2048,0.0602563321590423,0.060041744,jw02736001001_02101_00006_nrca1_rate.fits,1,1,NIRCAM,837.468,2.9961,0.18053399678170665
F356W,3.568,0.781,2022-06-07T03:58:21.601Z,NRCALONG,2048,2048,0.2544489204883575,0.25433666,jw02736001001_02103_00005_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.4047,0.10297547812163828
F090W,0.902,0.194,2022-06-07T02:07:13.703Z,NRCB3,2048,2048,0.055143304169178,0.05475746,jw02736001001_02101_00007_nrcb3_rate.fits,1,1,NIRCAM,837.468,3.4248,0.18885478811860082
F356W,3.568,0.781,2022-06-07T04:44:31.710Z,NRCALONG,2048,2048,0.25248525,0.2524098,jw02736001001_02103_00008_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.4047,0.102180780675
F090W,0.902,0.194,2022-06-07T01:21:03.914Z,NRCA2,2048,2048,0.053162873,0.053055435,jw02736001001_02101_00004_nrca2_rate.fits,1,1,NIRCAM,837.468,3.2824,0.17450181433519998
F277W,2.762,0.683,2022-06-07T02:38:00.485Z,NRCBLONG,2048,2048,0.23056203,0.22548032,jw02736001001_02101_00009_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.4175,0.09625964752499999
F277W,2.762,0.683,2022-06-07T01:21:03.658Z,NRCBLONG,2048,2048,0.2336915731430053,0.2281325,jw02736001001_02101_00004_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.4175,0.09756623178720471
F444W,4.408,1.029,2022-06-07T06:51:02.614Z,NRCALONG,2048,2048,0.6124082207679749,0.61475444,jw02736001001_02105_00007_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.3925,0.24037022665143015
F150W,1.501,0.318,2022-06-07T03:42:58.210Z,NRCA4,2048,2048,0.0922737,0.091912664,jw02736001001_02103_00004_nrca4_rate.fits,1,1,NIRCAM,837.468,2.1021,0.19396854477
F150W,1.501,0.318,2022-06-07T03:27:34.818Z,NRCA4,2048,2048,0.095578924,0.09521273,jw02736001001_02103_00003_nrca4_rate.fits,1,1,NIRCAM,837.468,2.1021,0.2009164561404
F150W,1.501,0.318,2022-06-07T04:59:54.717Z,NRCB4,2048,2048,0.10090333,0.099812925,jw02736001001_02103_00009_nrcb4_rate.fits,1,1,NIRCAM,837.468,2.0288,0.204712675904
F090W,0.902,0.194,2022-06-07T02:38:00.421Z,NRCB2,2048,2048,0.057464283,0.05708926,jw02736001001_02101_00009_nrcb2_rate.fits,1,1,NIRCAM,837.468,3.4274,0.1969530835542
F356W,3.568,0.781,2022-06-07T04:13:44.928Z,NRCALONG,2048,2048,0.252017080783844,0.2518539,jw02736001001_02103_00006_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.4047,0.10199131259322167
F090W,0.902,0.194,2022-06-07T01:05:40.523Z,NRCA2,2048,2048,0.0590310543775558,0.05882904,jw02736001001_02101_00003_nrca2_rate.fits,1,1,NIRCAM,837.468,3.2824,0.19376353288888915
F200W,1.989,0.457,2022-06-07T06:51:02.295Z,NRCB4,2048,2048,0.0939301997423172,0.091933176,jw02736001001_02105_00007_nrcb4_rate.fits,1,1,NIRCAM,837.468,1.7715,0.16639734884351493
F444W,4.408,1.029,2022-06-07T06:04:52.505Z,NRCALONG,2048,2048,0.6122974,0.61447877,jw02736001001_02105_00004_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.3925,0.2403267295
F277W,2.762,0.683,2022-06-07T02:07:13.767Z,NRCBLONG,2048,2048,0.2318285703659057,0.22681814,jw02736001001_02101_00007_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.4175,0.09678842812776563
F444W,4.408,1.029,2022-06-07T07:21:49.333Z,NRCALONG,2048,2048,0.61110365,0.6132723,jw02736001001_02105_00009_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.3925,0.239858182625
F090W,0.902,0.194,2022-06-07T00:34:53.805Z,NRCA1,2048,2048,0.0611857883632183,0.060962256,jw02736001001_02101_00001_nrca1_rate.fits,1,1,NIRCAM,837.468,2.9961,0.18331874051503835
F356W,3.568,0.781,2022-06-07T04:44:31.390Z,NRCBLONG,2048,2048,0.2866992652416229,0.28286612,jw02736001001_02103_00008_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.376,0.10779892373085022
F150W,1.501,0.318,2022-06-07T04:59:55.037Z,NRCA1,2048,2048,0.0805468708276748,0.08007142,jw02736001001_02103_00009_nrca1_rate.fits,1,1,NIRCAM,837.468,2.2512,0.1813271156072615
F150W,1.501,0.318,2022-06-07T03:12:00.739Z,NRCA3,2048,2048,0.08444355,0.084094994,jw02736001001_02103_00002_nrca3_rate.fits,1,1,NIRCAM,837.468,2.2037,0.18608825113500002
F200W,1.989,0.457,2022-06-07T06:20:15.832Z,NRCA2,2048,2048,0.07551814,0.075323075,jw02736001001_02105_00005_nrca2_rate.fits,1,1,NIRCAM,837.468,2.0807,0.15713059389800002
F356W,3.568,0.781,2022-06-07T03:58:21.281Z,NRCBLONG,2048,2048,0.28900537,0.28480378,jw02736001001_02103_00005_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.376,0.10866601912
F150W,1.501,0.318,2022-06-07T04:44:31.326Z,NRCB3,2048,2048,0.0863860994577407,0.085497834,jw02736001001_02103_00008_nrcb3_rate.fits,1,1,NIRCAM,837.468,2.3518,0.20316282870471458
F150W,1.501,0.318,2022-06-07T03:27:34.498Z,NRCB1,2048,2048,0.08891329,0.08765637,jw02736001001_02103_00003_nrcb1_rate.fits,1,1,NIRCAM,837.468,2.4124,0.214494420796
F090W,0.902,0.194,2022-06-07T00:34:53.548Z,NRCB4,2048,2048,0.0636186823248863,0.063134685,jw02736001001_02101_00001_nrcb4_rate.fits,1,1,NIRCAM,837.468,3.0434,0.19361709778755895
F444W,4.408,1.029,2022-06-07T06:51:02.295Z,NRCBLONG,2048,2048,0.6422410011291504,0.6399023,jw02736001001_02105_00007_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.3728,0.23942744522094728
F277W,2.762,0.683,2022-06-07T01:21:03.914Z,NRCALONG,2048,2048,0.1968478113412857,0.19656256,jw02736001001_02101_00004_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.4908,0.09661290580630302
F200W,1.989,0.457,2022-06-07T06:35:38.903Z,NRCB3,2048,2048,0.083662815,0.082773164,jw02736001001_02105_00006_nrcb3_rate.fits,1,1,NIRCAM,837.468,1.9572,0.163744861518
F277W,2.762,0.683,2022-06-07T02:38:00.741Z,NRCALONG,2048,2048,0.19533734,0.19507423,jw02736001001_02101_00009_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.4908,0.095871566472
F150W,1.501,0.318,2022-06-07T02:56:26.340Z,NRCB2,2048,2048,0.08345347,0.082719,jw02736001001_02103_00001_nrcb2_rate.fits,1,1,NIRCAM,837.468,2.3054,0.192393629738
F200W,1.989,0.457,2022-06-07T06:51:02.614Z,NRCA1,2048,2048,0.08039287,0.07984285,jw02736001001_02105_00007_nrca1_rate.fits,1,1,NIRCAM,837.468,1.8917,0.152079192179
F150W,1.501,0.318,2022-06-07T04:29:07.999Z,NRCB3,2048,2048,0.0833463296294212,0.0825756,jw02736001001_02103_00007_nrcb3_rate.fits,1,1,NIRCAM,837.468,2.3518,0.1960138980224728
F150W,1.501,0.318,2022-06-07T04:13:44.928Z,NRCA1,2048,2048,0.08920025,0.08879692,jw02736001001_02103_00006_nrca1_rate.fits,1,1,NIRCAM,837.468,2.2512,0.20080760279999998
F200W,1.989,0.457,2022-06-07T05:49:29.114Z,NRCA3,2048,2048,0.0822167620062828,0.08167838,jw02736001001_02105_00003_nrca3_rate.fits,1,1,NIRCAM,837.468,1.8281,0.1503004626236856
F200W,1.989,0.457,2022-06-07T07:06:25.942Z,NRCA1,2048,2048,0.08026675,0.07968679,jw02736001001_02105_00008_nrca1_rate.fits,1,1,NIRCAM,837.468,1.8917,0.15184061097499998
F150W,1.501,0.318,2022-06-07T03:42:58.210Z,NRCA2,2048,2048,0.0842754,0.0839466,jw02736001001_02103_00004_nrca2_rate.fits,1,1,NIRCAM,837.468,2.3836,0.20087884343999998
F200W,1.989,0.457,2022-06-07T05:33:54.715Z,NRCB1,2048,2048,0.084648885,0.08323995,jw02736001001_02105_00002_nrcb1_rate.fits,1,1,NIRCAM,837.468,2.0223,0.1711854401355
F200W,1.989,0.457,2022-06-07T07:21:49.013Z,NRCB3,2048,2048,0.0861759111285209,0.0846818,jw02736001001_02105_00009_nrcb3_rate.fits,1,1,NIRCAM,837.468,1.9572,0.1686634932607411
F090W,0.902,0.194,2022-06-07T01:21:03.914Z,NRCA4,2048,2048,0.06558769,0.06525367,jw02736001001_02101_00004_nrca4_rate.fits,1,1,NIRCAM,837.468,2.9096,0.190833942824
F090W,0.902,0.194,2022-06-07T01:51:50.376Z,NRCB2,2048,2048,0.057249602,0.0568936,jw02736001001_02101_00006_nrcb2_rate.fits,1,1,NIRCAM,837.468,3.4274,0.19621728589479998
F150W,1.501,0.318,2022-06-07T04:13:44.672Z,NRCB4,2048,2048,0.0997372418642044,0.09849055,jw02736001001_02103_00006_nrcb4_rate.fits,1,1,NIRCAM,837.468,2.0288,0.2023469162940979
F090W,0.902,0.194,2022-06-07T01:36:27.305Z,NRCA3,2048,2048,0.06303306,0.0628163,jw02736001001_02101_00005_nrca3_rate.fits,1,1,NIRCAM,837.468,2.954,0.18619965924
F090W,0.902,0.194,2022-06-07T01:21:03.594Z,NRCB1,2048,2048,0.0572829507291317,0.056783188,jw02736001001_02101_00004_nrcb1_rate.fits,1,1,NIRCAM,837.468,3.564,0.20415643639862538
F200W,1.989,0.457,2022-06-07T05:33:55.035Z,NRCA4,2048,2048,0.0859435647726059,0.08546628,jw02736001001_02105_00002_nrca4_rate.fits,1,1,NIRCAM,837.468,1.8054,0.15516251184046267
F200W,1.989,0.457,2022-06-07T07:06:25.622Z,NRCB4,2048,2048,0.09336134,0.09159345,jw02736001001_02105_00008_nrcb4_rate.fits,1,1,NIRCAM,837.468,1.7715,0.16538961381
F200W,1.989,0.457,2022-06-07T06:35:38.903Z,NRCB4,2048,2048,0.09663897,0.09481982,jw02736001001_02105_00006_nrcb4_rate.fits,1,1,NIRCAM,837.468,1.7715,0.17119593535500002
F090W,0.902,0.194,2022-06-07T00:34:53.548Z,NRCB3,2048,2048,0.0549485348165035,0.05457557,jw02736001001_02101_00001_nrcb3_rate.fits,1,1,NIRCAM,837.468,3.4248,0.18818774203956118
F150W,1.501,0.318,2022-06-07T03:12:00.739Z,NRCA4,2048,2048,0.0921612530946731,0.091749966,jw02736001001_02103_00002_nrca4_rate.fits,1,1,NIRCAM,837.468,2.1021,0.19373217013031233
F150W,1.501,0.318,2022-06-07T04:44:31.390Z,NRCB4,2048,2048,0.10080007,0.09961,jw02736001001_02103_00008_nrcb4_rate.fits,1,1,NIRCAM,837.468,2.0288,0.204503182016
F090W,0.902,0.194,2022-06-07T02:22:37.094Z,NRCB2,2048,2048,0.0541858449578285,0.053854316,jw02736001001_02101_00008_nrcb2_rate.fits,1,1,NIRCAM,837.468,3.4274,0.1857165650084614
F090W,0.902,0.194,2022-06-07T00:50:17.196Z,NRCA2,2048,2048,0.0546805411577224,0.054513592,jw02736001001_02101_00002_nrca2_rate.fits,1,1,NIRCAM,837.468,3.2824,0.17948340829610798
F200W,1.989,0.457,2022-06-07T06:51:02.231Z,NRCB3,2048,2048,0.08095361,0.08002879,jw02736001001_02105_00007_nrcb3_rate.fits,1,1,NIRCAM,837.468,1.9572,0.158442405492
F200W,1.989,0.457,2022-06-07T06:35:39.223Z,NRCA1,2048,2048,0.081419766,0.08087647,jw02736001001_02105_00006_nrca1_rate.fits,1,1,NIRCAM,837.468,1.8917,0.1540217713422
F150W,1.501,0.318,2022-06-07T03:27:34.818Z,NRCA3,2048,2048,0.08901227,0.08866265,jw02736001001_02103_00003_nrca3_rate.fits,1,1,NIRCAM,837.468,2.2037,0.196156339399
F150W,1.501,0.318,2022-06-07T04:44:31.646Z,NRCA1,2048,2048,0.0845207720994949,0.08406725,jw02736001001_02103_00008_nrca1_rate.fits,1,1,NIRCAM,837.468,2.2512,0.19027316215038292
F150W,1.501,0.318,2022-06-07T03:12:11.171Z,NRCB1,2048,2048,0.085679434,0.08461784,jw02736001001_02103_00002_nrcb1_rate.fits,1,1,NIRCAM,837.468,2.4124,0.2066930665816
F150W,1.501,0.318,2022-06-07T04:59:54.717Z,NRCB3,2048,2048,0.087087095,0.085953765,jw02736001001_02103_00009_nrcb3_rate.fits,1,1,NIRCAM,837.468,2.3518,0.204811430021
F200W,1.989,0.457,2022-06-07T06:04:52.505Z,NRCA2,2048,2048,0.0817459672689437,0.081355944,jw02736001001_02105_00004_nrca2_rate.fits,1,1,NIRCAM,837.468,2.0807,0.17008883409649117
F200W,1.989,0.457,2022-06-07T07:21:49.333Z,NRCA1,2048,2048,0.0848978757858276,0.08437306,jw02736001001_02105_00009_nrca1_rate.fits,1,1,NIRCAM,837.468,1.8917,0.16060131162405006
F200W,1.989,0.457,2022-06-07T05:33:55.035Z,NRCA3,2048,2048,0.08334174,0.08288345,jw02736001001_02105_00002_nrca3_rate.fits,1,1,NIRCAM,837.468,1.8281,0.152357034894
F200W,1.989,0.457,2022-06-07T07:06:25.622Z,NRCB3,2048,2048,0.0828596,0.081769116,jw02736001001_02105_00008_nrcb3_rate.fits,1,1,NIRCAM,837.468,1.9572,0.16217280912
F200W,1.989,0.457,2022-06-07T05:49:28.794Z,NRCB1,2048,2048,0.0865155607461929,0.08481774,jw02736001001_02105_00003_nrcb1_rate.fits,1,1,NIRCAM,837.468,2.0223,0.1749604184970259
F277W,2.762,0.683,2022-06-07T00:34:53.548Z,NRCBLONG,2048,2048,0.2310657203197479,0.22584337,jw02736001001_02101_00001_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.4175,0.09646993823349474
F150W,1.501,0.318,2022-06-07T03:58:21.537Z,NRCA2,2048,2048,0.08224823,0.08189817,jw02736001001_02103_00005_nrca2_rate.fits,1,1,NIRCAM,837.468,2.3836,0.196046881028
F444W,4.408,1.029,2022-06-07T05:33:55.035Z,NRCALONG,2048,2048,0.6154578924179077,0.61759746,jw02736001001_02105_00002_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.3925,0.24156722277402878
F090W,0.902,0.194,2022-06-07T01:36:27.305Z,NRCA4,2048,2048,0.064897664,0.06462146,jw02736001001_02101_00005_nrca4_rate.fits,1,1,NIRCAM,837.468,2.9096,0.1888262431744
F150W,1.501,0.318,2022-06-07T04:13:44.608Z,NRCB3,2048,2048,0.0848891362547874,0.08413728,jw02736001001_02103_00006_nrcb3_rate.fits,1,1,NIRCAM,837.468,2.3518,0.199642270644009
F150W,1.501,0.318,2022-06-07T04:29:08.319Z,NRCA1,2048,2048,0.0858297348022461,0.08538693,jw02736001001_02103_00007_nrca1_rate.fits,1,1,NIRCAM,837.468,2.2512,0.1932198989868164
F200W,1.989,0.457,2022-06-07T05:18:31.324Z,NRCB2,2048,2048,0.07716025,0.07638842,jw02736001001_02105_00001_nrcb2_rate.fits,1,1,NIRCAM,837.468,1.9519,0.150609091975
F090W,0.902,0.194,2022-06-07T01:21:03.914Z,NRCA3,2048,2048,0.060393292,0.06016022,jw02736001001_02101_00004_nrca3_rate.fits,1,1,NIRCAM,837.468,2.954,0.17840178456800002
F277W,2.762,0.683,2022-06-07T00:50:17.196Z,NRCALONG,2048,2048,0.1946768164634704,0.19448298,jw02736001001_02101_00002_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.4908,0.09554738152027127
F444W,4.408,1.029,2022-06-07T05:18:31.388Z,NRCBLONG,2048,2048,0.64212155,0.6398047,jw02736001001_02105_00001_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.3728,0.23938291384000002
F090W,0.902,0.194,2022-06-07T01:36:26.985Z,NRCB1,2048,2048,0.05674629,0.056314018,jw02736001001_02101_00005_nrcb1_rate.fits,1,1,NIRCAM,837.468,3.564,0.20224377756
F200W,1.989,0.457,2022-06-07T05:49:29.114Z,NRCA4,2048,2048,0.0888130962848663,0.088356376,jw02736001001_02105_00003_nrca4_rate.fits,1,1,NIRCAM,837.468,1.8054,0.1603431640326976
F200W,1.989,0.457,2022-06-07T07:21:49.013Z,NRCB4,2048,2048,0.09001664,0.088515095,jw02736001001_02105_00009_nrcb4_rate.fits,1,1,NIRCAM,837.468,1.7715,0.15946447776
F090W,0.902,0.194,2022-06-07T02:07:13.703Z,NRCB2,2048,2048,0.0572453662753105,0.05691966,jw02736001001_02101_00007_nrcb2_rate.fits,1,1,NIRCAM,837.468,3.4274,0.1962027683719992
F356W,3.568,0.781,2022-06-07T03:27:34.562Z,NRCBLONG,2048,2048,0.2880552113056183,0.2838431,jw02736001001_02103_00003_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.376,0.10830875945091248
F150W,1.501,0.318,2022-06-07T04:29:07.999Z,NRCB4,2048,2048,0.09938278,0.09787486,jw02736001001_02103_00007_nrcb4_rate.fits,1,1,NIRCAM,837.468,2.0288,0.201627784064
F444W,4.408,1.029,2022-06-07T05:33:54.715Z,NRCBLONG,2048,2048,0.6467732787132263,0.6445731,jw02736001001_02105_00002_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.3728,0.24111707830429077
F277W,2.762,0.683,2022-06-07T00:34:53.805Z,NRCALONG,2048,2048,0.19391766,0.19371854,jw02736001001_02101_00001_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.4908,0.095174787528
F200W,1.989,0.457,2022-06-07T06:04:52.505Z,NRCA4,2048,2048,0.08738639,0.0869758,jw02736001001_02105_00004_nrca4_rate.fits,1,1,NIRCAM,837.468,1.8054,0.15776738850599997
F090W,0.902,0.194,2022-06-07T00:50:16.876Z,NRCB1,2048,2048,0.056054987,0.055622846,jw02736001001_02101_00002_nrcb1_rate.fits,1,1,NIRCAM,837.468,3.564,0.19977997366800002
F090W,0.902,0.194,2022-06-07T02:38:00.421Z,NRCB3,2048,2048,0.055320937,0.054778982,jw02736001001_02101_00009_nrcb3_rate.fits,1,1,NIRCAM,837.468,3.4248,0.1894631450376
F090W,0.902,0.194,2022-06-07T01:05:40.523Z,NRCA3,2048,2048,0.06494704,0.064663574,jw02736001001_02101_00003_nrca3_rate.fits,1,1,NIRCAM,837.468,2.954,0.19185355616
F090W,0.902,0.194,2022-06-07T02:22:37.414Z,NRCA1,2048,2048,0.0574630759656429,0.057238452,jw02736001001_02101_00008_nrca1_rate.fits,1,1,NIRCAM,837.468,2.9961,0.17216512190066272
F200W,1.989,0.457,2022-06-07T06:35:38.903Z,NRCB2,2048,2048,0.0812743380665779,0.080309525,jw02736001001_02105_00006_nrcb2_rate.fits,1,1,NIRCAM,837.468,1.9519,0.1586393804721534
F444W,4.408,1.029,2022-06-07T05:18:31.708Z,NRCALONG,2048,2048,0.6121309399604797,0.61440575,jw02736001001_02105_00001_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.3925,0.2402613939344883
F277W,2.762,0.683,2022-06-07T00:50:16.940Z,NRCBLONG,2048,2048,0.231855422258377,0.2265462,jw02736001001_02101_00002_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.4175,0.09679963879287239
F150W,1.501,0.318,2022-06-07T02:56:26.340Z,NRCB3,2048,2048,0.0874349623918533,0.086649545,jw02736001001_02103_00001_nrcb3_rate.fits,1,1,NIRCAM,837.468,2.3518,0.2056295445531606
F090W,0.902,0.194,2022-06-07T02:22:37.094Z,NRCB4,2048,2048,0.06294173,0.062494442,jw02736001001_02101_00008_nrcb4_rate.fits,1,1,NIRCAM,837.468,3.0434,0.191556861082
F090W,0.902,0.194,2022-06-07T00:50:17.196Z,NRCA4,2048,2048,0.0636488571763038,0.06339025,jw02736001001_02101_00002_nrca4_rate.fits,1,1,NIRCAM,837.468,2.9096,0.18519271484017352
F356W,3.568,0.781,2022-06-07T03:27:34.882Z,NRCALONG,2048,2048,0.2538019,0.25357795,jw02736001001_02103_00003_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.4047,0.10271362893000001
F150W,1.501,0.318,2022-06-07T03:12:00.739Z,NRCA2,2048,2048,0.08484836,0.08445367,jw02736001001_02103_00002_nrca2_rate.fits,1,1,NIRCAM,837.468,2.3836,0.202244550896
F200W,1.989,0.457,2022-06-07T06:04:52.185Z,NRCB1,2048,2048,0.08235116,0.08083956,jw02736001001_02105_00004_nrcb1_rate.fits,1,1,NIRCAM,837.468,2.0223,0.16653875086800002
F150W,1.501,0.318,2022-06-07T04:44:31.326Z,NRCB2,2048,2048,0.0882955938577652,0.087669045,jw02736001001_02103_00008_nrcb2_rate.fits,1,1,NIRCAM,837.468,2.3054,0.2035566620796919
F200W,1.989,0.457,2022-06-07T06:20:15.832Z,NRCA3,2048,2048,0.0814398527145385,0.08095531,jw02736001001_02105_00005_nrca3_rate.fits,1,1,NIRCAM,837.468,1.8281,0.14888019474744785
F200W,1.989,0.457,2022-06-07T05:49:29.114Z,NRCA2,2048,2048,0.0749601423740387,0.074779354,jw02736001001_02105_00003_nrca2_rate.fits,1,1,NIRCAM,837.468,2.0807,0.15596956823766234
F150W,1.501,0.318,2022-06-07T03:58:21.281Z,NRCB1,2048,2048,0.0887551233172416,0.087770976,jw02736001001_02103_00005_nrcb1_rate.fits,1,1,NIRCAM,837.468,2.4124,0.21411285949051362
F200W,1.989,0.457,2022-06-07T07:21:49.013Z,NRCB2,2048,2048,0.0835029631853103,0.08262917,jw02736001001_02105_00009_nrcb2_rate.fits,1,1,NIRCAM,837.468,1.9519,0.16298943384140716
F150W,1.501,0.318,2022-06-07T03:42:58.210Z,NRCA3,2048,2048,0.0832192972302436,0.082855485,jw02736001001_02103_00004_nrca3_rate.fits,1,1,NIRCAM,837.468,2.2037,0.18339036530628783
F150W,1.501,0.318,2022-06-07T04:29:07.999Z,NRCB2,2048,2048,0.08612413,0.08545174,jw02736001001_02103_00007_nrcb2_rate.fits,1,1,NIRCAM,837.468,2.3054,0.198550569302
F200W,1.989,0.457,2022-06-07T05:18:31.644Z,NRCA1,2048,2048,0.0835232436656951,0.08299257,jw02736001001_02105_00001_nrca1_rate.fits,1,1,NIRCAM,837.468,1.8917,0.1580009200423954
F090W,0.902,0.194,2022-06-07T02:07:13.767Z,NRCB4,2048,2048,0.0620155856013298,0.061444856,jw02736001001_02101_00007_nrcb4_rate.fits,1,1,NIRCAM,837.468,3.0434,0.18873823321908714
F090W,0.902,0.194,2022-06-07T01:36:27.241Z,NRCA2,2048,2048,0.0598947,0.059742343,jw02736001001_02101_00005_nrca2_rate.fits,1,1,NIRCAM,837.468,3.2824,0.19659836328
F150W,1.501,0.318,2022-06-07T03:58:21.537Z,NRCA4,2048,2048,0.09283368,0.092508,jw02736001001_02103_00005_nrca4_rate.fits,1,1,NIRCAM,837.468,2.1021,0.195145678728
F090W,0.902,0.194,2022-06-07T02:07:14.023Z,NRCA1,2048,2048,0.06323701,0.06301788,jw02736001001_02101_00007_nrca1_rate.fits,1,1,NIRCAM,837.468,2.9961,0.189464405661
F090W,0.902,0.194,2022-06-07T01:51:50.376Z,NRCB3,2048,2048,0.058320716,0.057983655,jw02736001001_02101_00006_nrcb3_rate.fits,1,1,NIRCAM,837.468,3.4248,0.1997367881568
F200W,1.989,0.457,2022-06-07T05:18:31.388Z,NRCB4,2048,2048,0.0971719995141029,0.09557233,jw02736001001_02105_00001_nrcb4_rate.fits,1,1,NIRCAM,837.468,1.7715,0.1721401971392333
F090W,0.902,0.194,2022-06-07T02:22:37.350Z,NRCA4,2048,2048,0.064225204,0.063934,jw02736001001_02101_00008_nrca4_rate.fits,1,1,NIRCAM,837.468,2.9096,0.1868696535584
F090W,0.902,0.194,2022-06-07T00:50:16.940Z,NRCB4,2048,2048,0.06585268,0.06543173,jw02736001001_02101_00002_nrcb4_rate.fits,1,1,NIRCAM,837.468,3.0434,0.200416046312
F277W,2.762,0.683,2022-06-07T01:05:40.267Z,NRCBLONG,2048,2048,0.2342431843280792,0.22851202,jw02736001001_02101_00003_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.4175,0.09779652945697306
F200W,1.989,0.457,2022-06-07T06:04:52.505Z,NRCA1,2048,2048,0.0824807211756706,0.08192851,jw02736001001_02105_00004_nrca1_rate.fits,1,1,NIRCAM,837.468,1.8917,0.15602878024801606
F150W,1.501,0.318,2022-06-07T03:12:11.171Z,NRCB2,2048,2048,0.0870848,0.086315565,jw02736001001_02103_00002_nrcb2_rate.fits,1,1,NIRCAM,837.468,2.3054,0.20076529792000003
