filtername wave filtwidth date detector x y median median_clipped filename observtn visit instrument effexptime
F1800W 18.0 3.0 2022-06-14T11:07:16.125Z MIRIMAGE 1024 1032 89.35222625732422 89.34002304077148 jw02736002001_02107_00010_mirimage_fixed_cal.fits 002 001 MIRI 563.333
F1800W 18.0 3.0 2022-06-14T10:34:56.287Z MIRIMAGE 1024 1032 89.38287353515625 89.3724250793457 jw02736002001_02107_00007_mirimage_fixed_cal.fits 002 001 MIRI 563.333
F1800W 18.0 3.0 2022-06-14T10:45:42.878Z MIRIMAGE 1024 1032 89.37589263916016 89.3656997680664 jw02736002001_02107_00008_mirimage_fixed_cal.fits 002 001 MIRI 563.333
F1800W 18.0 3.0 2022-06-14T10:02:33.761Z MIRIMAGE 1024 1032 89.41919708251953 89.40960693359375 jw02736002001_02107_00004_mirimage_fixed_cal.fits 002 001 MIRI 563.333
F1800W 18.0 3.0 2022-06-14T10:56:26.718Z MIRIMAGE 1024 1032 89.36231994628906 89.3521728515625 jw02736002001_02107_00009_mirimage_fixed_cal.fits 002 001 MIRI 563.333
F1800W 18.0 3.0 2022-06-14T10:24:09.696Z MIRIMAGE 1024 1032 89.39654922485352 89.38358306884766 jw02736002001_02107_00006_mirimage_fixed_cal.fits 002 001 MIRI 563.333
F1800W 18.0 3.0 2022-06-14T09:41:00.514Z MIRIMAGE 1024 1032 89.45223236083984 89.44268798828125 jw02736002001_02107_00002_mirimage_fixed_cal.fits 002 001 MIRI 563.333
F1800W 18.0 3.0 2022-06-14T09:30:13.923Z MIRIMAGE 1024 1032 89.478515625 89.46993255615234 jw02736002001_02107_00001_mirimage_fixed_cal.fits 002 001 MIRI 563.333
F1800W 18.0 3.0 2022-06-14T10:13:20.352Z MIRIMAGE 1024 1032 89.40579986572266 89.39575958251953 jw02736002001_02107_00005_mirimage_fixed_cal.fits 002 001 MIRI 563.333
F115W 1.154 0.225 2022-06-17T08:42:41.066Z NIS 2048 2048 0.18564817 0.18382269 jw02736003001_02103_00001_nis_cal.fits 003 001 NIRISS 107.368
F115W 1.154 0.225 2022-06-17T09:53:16.262Z NIS 2048 2048 0.18442574 0.18247753 jw02736003001_02105_00001_nis_cal.fits 003 001 NIRISS 107.368
F200W 1.989 0.457 2022-06-17T11:11:53.889Z NIS 2048 2048 0.15144086 0.14892924 jw02736003001_02109_00003_nis_cal.fits 003 001 NIRISS 107.368
F200W 1.989 0.457 2022-06-17T11:15:06.465Z NIS 2048 2048 0.1566309 0.1540247 jw02736003001_02109_00004_nis_cal.fits 003 001 NIRISS 107.368
F200W 1.989 0.457 2022-06-17T11:08:42.401Z NIS 2048 2048 0.14858818 0.14628735 jw02736003001_02109_00002_nis_cal.fits 003 001 NIRISS 107.368
F115W 1.154 0.225 2022-06-17T09:56:27.814Z NIS 2048 2048 0.18439764 0.18250282 jw02736003001_02105_00002_nis_cal.fits 003 001 NIRISS 107.368
F115W 1.154 0.225 2022-06-17T09:59:39.301Z NIS 2048 2048 0.1871888 0.18522981 jw02736003001_02105_00003_nis_cal.fits 003 001 NIRISS 107.368
F200W 1.989 0.457 2022-06-17T11:05:28.866Z NIS 2048 2048 0.15789345 0.15507135 jw02736003001_02109_00001_nis_cal.fits 003 001 NIRISS 107.368
F115W 1.154 0.225 2022-06-17T08:52:17.577Z NIS 2048 2048 0.18798792 0.18611337 jw02736003001_02103_00004_nis_cal.fits 003 001 NIRISS 107.368
F115W 1.154 0.225 2022-06-17T08:49:04.042Z NIS 2048 2048 0.18057668 0.17868017 jw02736003001_02103_00003_nis_cal.fits 003 001 NIRISS 107.368
F115W 1.154 0.225 2022-06-17T08:45:53.578Z NIS 2048 2048 0.1824406 0.1805898 jw02736003001_02103_00002_nis_cal.fits 003 001 NIRISS 107.368
F115W 1.154 0.225 2022-06-17T07:41:38.222Z NIS 2048 2048 0.18299839 0.18111193 jw02736003001_02101_00001_nis_cal.fits 003 001 NIRISS 107.368
