filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,PHOTMJSR,sb_mjsr
F356W,3.568,0.781,2022-04-29T07:07:25.790Z,NRCBLONG,2048,2048,0.23810805,0.23642427,jw01448002001_06101_00002_nrcblong_rate.fits,2,1,NIRCAM,0.376,0.0895286268
F277W,2.762,0.683,2022-05-05T23:47:06.033Z,NRCBLONG,2048,2048,0.18640657,0.18478043,jw01448003001_02101_00002_nrcblong_rate.fits,3,1,NIRCAM,0.4175,0.077824742975
F115W,1.154,0.225,2022-05-03T00:42:20.075Z,NRCB2,2048,2048,0.07763196,0.076862305,jw01448005001_06101_00002_nrcb2_rate.fits,5,1,NIRCAM,3.1282,0.242848297272
F150W,1.501,0.318,2022-05-06T00:34:09.774Z,NRCB1,2048,2048,0.068797618150711,0.06819141,jw01448003001_08101_00002_nrcb1_rate.fits,3,1,NIRCAM,2.4124,0.16596737402677522
F070W,0.704,0.132,2022-05-05T23:47:06.033Z,NRCB2,2048,2048,0.0195497646927833,0.018284123,jw01448003001_02101_00002_nrcb2_rate.fits,3,1,NIRCAM,4.3669,0.0853718674369154
F150W,1.501,0.318,2022-04-29T10:02:10.964Z,NRCB4,2048,2048,0.8526338338851929,0.7491417,jw01448008001_08101_00001_nrcb4_rate.fits,8,1,NIRCAM,2.0288,1.7298235221862792
F277W,2.762,0.683,2022-05-03T00:14:57.325Z,NRCBLONG,2048,2048,0.24299826,0.23960125,jw01448005001_02101_00003_nrcblong_rate.fits,5,1,NIRCAM,0.4175,0.10145177355
F150W,1.501,0.318,2022-05-02T19:36:02.365Z,NRCB3,2048,2048,0.6429181,0.6023098,jw01448001001_08101_00002_nrcb3_rate.fits,1,1,NIRCAM,2.3518,1.51201478758
F150W,1.501,0.318,2022-04-29T12:20:14.348Z,NRCB4,2048,2048,0.2396174371242523,0.23930782,jw01448007001_08101_00003_nrcb4_rate.fits,7,1,NIRCAM,2.0288,0.48613585643768303
F356W,3.568,0.781,2022-05-06T03:23:21.828Z,NRCBLONG,2048,2048,0.2832261,0.28095603,jw01448004001_06101_00003_nrcblong_rate.fits,4,1,NIRCAM,0.376,0.10649301359999999
F115W,1.154,0.225,2022-04-29T09:50:43.796Z,NRCB3,2048,2048,0.3831419348716736,0.36023203,jw01448008001_06101_00002_nrcb3_rate.fits,8,1,NIRCAM,3.1863,1.2208051470816137
F070W,0.704,0.132,2022-05-06T05:11:11.262Z,NRCB1,2048,2048,0.0331684835255146,0.032110266,jw01448006001_02101_00002_nrcb1_rate.fits,6,1,NIRCAM,4.474,0.14839579529315233
F070W,0.704,0.132,2022-04-29T11:25:18.095Z,NRCB4,2048,2048,0.092654712498188,0.092009306,jw01448007001_02101_00001_nrcb4_rate.fits,7,1,NIRCAM,3.798,0.351902598068118
F200W,1.989,0.457,2022-04-29T06:47:23.295Z,NRCB4,2048,2048,0.0789462924003601,0.077906355,jw01448002001_04101_00001_nrcb4_rate.fits,2,1,NIRCAM,1.7715,0.13985335698723791
F150W,1.501,0.318,2022-05-06T05:58:04.379Z,NRCB2,2048,2048,0.081313685,0.079936005,jw01448006001_08101_00002_nrcb2_rate.fits,6,1,NIRCAM,2.3054,0.187460569399
F070W,0.704,0.132,2022-04-29T09:23:21.110Z,NRCB4,2048,2048,0.13010795,0.12780869,jw01448008001_02101_00003_nrcb4_rate.fits,8,1,NIRCAM,3.798,0.4941499941
F115W,1.154,0.225,2022-05-02T19:16:53.502Z,NRCB4,2048,2048,0.3424422,0.33481452,jw01448001001_06101_00001_nrcb4_rate.fits,1,1,NIRCAM,2.6985,0.9240802766999999
F200W,1.989,0.457,2022-05-06T00:02:29.360Z,NRCB1,2048,2048,0.063570246,0.06289152,jw01448003001_04101_00002_nrcb1_rate.fits,3,1,NIRCAM,2.0223,0.1285581084858
F444W,4.408,1.029,2022-04-29T11:40:41.486Z,NRCBLONG,2048,2048,1.5405198,1.5402621,jw01448007001_04101_00001_nrcblong_rate.fits,7,1,NIRCAM,0.3728,0.57430578144
F150W,1.501,0.318,2022-05-02T19:39:58.589Z,NRCB4,2048,2048,0.7122694253921509,0.6675742,jw01448001001_08101_00003_nrcb4_rate.fits,1,1,NIRCAM,2.0288,1.4450522102355956
F150W,1.501,0.318,2022-04-29T12:16:18.124Z,NRCB3,2048,2048,0.2008978,0.20028053,jw01448007001_08101_00002_nrcb3_rate.fits,7,1,NIRCAM,2.3518,0.47247144603999996
F480M,4.874,0.3,2022-05-06T00:30:13.615Z,NRCBLONG,2048,2048,0.24850047,0.24768287,jw01448003001_08101_00001_nrcblong_rate.fits,3,1,NIRCAM,1.4584,0.362413085448
F115W,1.154,0.225,2022-04-29T11:56:58.509Z,NRCB4,2048,2048,0.1585109233856201,0.15776598,jw01448007001_06101_00001_nrcb4_rate.fits,7,1,NIRCAM,2.6985,0.42774172675609584
F200W,1.989,0.457,2022-05-03T00:26:24.492Z,NRCB1,2048,2048,0.0895299315452575,0.088485874,jw01448005001_04101_00002_nrcb1_rate.fits,5,1,NIRCAM,2.0223,0.18105638056397425
F200W,1.989,0.457,2022-05-06T02:59:23.110Z,NRCB4,2048,2048,0.0837560892105102,0.08319719,jw01448004001_04101_00001_nrcb4_rate.fits,4,1,NIRCAM,1.7715,0.1483739120364188
F115W,1.154,0.225,2022-05-06T05:42:40.988Z,NRCB1,2048,2048,0.0623525418341159,0.061355732,jw01448006001_06101_00002_nrcb1_rate.fits,6,1,NIRCAM,3.2719,0.20401128162704382
F070W,0.704,0.132,2022-04-29T09:19:24.886Z,NRCB3,2048,2048,0.123187095,0.12090099,jw01448008001_02101_00002_nrcb3_rate.fits,8,1,NIRCAM,4.4344,0.546260854068
F480M,4.874,0.3,2022-05-02T19:36:02.365Z,NRCBLONG,2048,2048,3.0264854,2.7131822,jw01448001001_08101_00002_nrcblong_rate.fits,1,1,NIRCAM,1.4584,4.41382630736
F070W,0.704,0.132,2022-05-02T18:45:23.840Z,NRCB4,2048,2048,0.1070067733526229,0.10596421,jw01448001001_02101_00001_nrcb4_rate.fits,1,1,NIRCAM,3.798,0.4064117251932618
F115W,1.154,0.225,2022-04-29T09:54:40.020Z,NRCB4,2048,2048,0.4369978904724121,0.4068374,jw01448008001_06101_00003_nrcb4_rate.fits,8,1,NIRCAM,2.6985,1.1792388074398041
F444W,4.408,1.029,2022-05-03T00:26:24.492Z,NRCBLONG,2048,2048,0.6138096,0.61066735,jw01448005001_04101_00002_nrcblong_rate.fits,5,1,NIRCAM,0.3728,0.22882821888
F070W,0.704,0.132,2022-04-29T06:39:52.352Z,NRCB2,2048,2048,0.0440529994666576,0.043649163,jw01448002001_02101_00003_nrcb2_rate.fits,2,1,NIRCAM,4.3669,0.19237504337094707
F480M,4.874,0.3,2022-05-06T00:34:09.838Z,NRCBLONG,2048,2048,0.2505159,0.2496804,jw01448003001_08101_00002_nrcblong_rate.fits,3,1,NIRCAM,1.4584,0.36535238856
F200W,1.989,0.457,2022-04-29T09:30:52.053Z,NRCB2,2048,2048,1.0918316,0.9140437,jw01448008001_04101_00001_nrcb2_rate.fits,8,1,NIRCAM,1.9519,2.1311461000399996
F150W,1.501,0.318,2022-04-29T07:26:56.157Z,NRCB1,2048,2048,0.0940421000123024,0.093529925,jw01448002001_08101_00003_nrcb1_rate.fits,2,1,NIRCAM,2.4124,0.2268671620696783
F150W,1.501,0.318,2022-05-03T00:53:47.242Z,NRCB3,2048,2048,0.08550725,0.08427639,jw01448005001_08101_00001_nrcb3_rate.fits,5,1,NIRCAM,2.3518,0.20109595055
F444W,4.408,1.029,2022-04-29T11:44:37.710Z,NRCBLONG,2048,2048,1.5431560277938845,1.543059,jw01448007001_04101_00002_nrcblong_rate.fits,7,1,NIRCAM,0.3728,0.5752885671615602
F115W,1.154,0.225,2022-05-06T03:23:21.828Z,NRCB2,2048,2048,0.04638095,0.045184724,jw01448004001_06101_00003_nrcb2_rate.fits,4,1,NIRCAM,3.1282,0.14508888778999998
F200W,1.989,0.457,2022-04-29T11:48:33.933Z,NRCB2,2048,2048,0.1742385625839233,0.17369163,jw01448007001_04101_00003_nrcb2_rate.fits,7,1,NIRCAM,1.9519,0.3400962503075599
F480M,4.874,0.3,2022-04-29T10:10:03.411Z,NRCBLONG,2048,2048,1.8991360664367676,1.7282139,jw01448008001_08101_00003_nrcblong_rate.fits,8,1,NIRCAM,1.4584,2.7697000392913815
F070W,0.704,0.132,2022-05-03T00:14:57.325Z,NRCB3,2048,2048,0.0419531762599945,0.04065094,jw01448005001_02101_00003_nrcb3_rate.fits,5,1,NIRCAM,4.4344,0.1860371648073196
F070W,0.704,0.132,2022-04-29T06:31:59.904Z,NRCB1,2048,2048,0.0455705597996711,0.044739634,jw01448002001_02101_00001_nrcb1_rate.fits,2,1,NIRCAM,4.474,0.2038826845437285
F070W,0.704,0.132,2022-05-05T23:47:06.033Z,NRCB4,2048,2048,0.0119250155985355,0.010351205,jw01448003001_02101_00002_nrcb4_rate.fits,3,1,NIRCAM,3.798,0.045291209243237825
F444W,4.408,1.029,2022-05-03T00:22:28.268Z,NRCBLONG,2048,2048,0.5983885526657104,0.595234,jw01448005001_04101_00001_nrcblong_rate.fits,5,1,NIRCAM,0.3728,0.22307925243377688
F200W,1.989,0.457,2022-04-29T09:38:44.437Z,NRCB1,2048,2048,1.0755136,0.94005173,jw01448008001_04101_00003_nrcb1_rate.fits,8,1,NIRCAM,2.0223,2.1750111532800003
F115W,1.154,0.225,2022-05-06T00:22:31.919Z,NRCB3,2048,2048,0.0544668622314929,0.05399467,jw01448003001_06101_00003_nrcb3_rate.fits,3,1,NIRCAM,3.1863,0.17354776312820583
F115W,1.154,0.225,2022-05-06T03:15:29.381Z,NRCB1,2048,2048,0.0623871684074401,0.061315127,jw01448004001_06101_00001_nrcb1_rate.fits,4,1,NIRCAM,3.2719,0.20412457631230327
F200W,1.989,0.457,2022-05-06T05:26:34.653Z,NRCB4,2048,2048,0.1000697985291481,0.09871517,jw01448006001_04101_00002_nrcb4_rate.fits,6,1,NIRCAM,1.7715,0.17727364809438587
F150W,1.501,0.318,2022-04-29T07:19:03.709Z,NRCB2,2048,2048,0.079600595,0.07904193,jw01448002001_08101_00001_nrcb2_rate.fits,2,1,NIRCAM,2.3054,0.183511211713
F200W,1.989,0.457,2022-04-29T11:40:41.486Z,NRCB1,2048,2048,0.16595098,0.16527233,jw01448007001_04101_00001_nrcb1_rate.fits,7,1,NIRCAM,2.0223,0.335602666854
F480M,4.874,0.3,2022-05-02T19:32:06.141Z,NRCBLONG,2048,2048,3.0365996,2.7236185,jw01448001001_08101_00001_nrcblong_rate.fits,1,1,NIRCAM,1.4584,4.42857685664
F115W,1.154,0.225,2022-05-03T00:42:20.075Z,NRCB4,2048,2048,0.081185832619667,0.07939865,jw01448005001_06101_00002_nrcb4_rate.fits,5,1,NIRCAM,2.6985,0.2190799693241714
F200W,1.989,0.457,2022-05-02T19:08:50.366Z,NRCB2,2048,2048,1.1726863384246826,0.99492514,jw01448001001_04101_00003_nrcb2_rate.fits,1,1,NIRCAM,1.9519,2.288966463971138
F150W,1.501,0.318,2022-05-06T00:30:13.615Z,NRCB3,2048,2048,0.06394371,0.063555986,jw01448003001_08101_00001_nrcb3_rate.fits,3,1,NIRCAM,2.3518,0.150382817178
F150W,1.501,0.318,2022-05-06T03:38:45.155Z,NRCB1,2048,2048,0.07996423,0.079138756,jw01448004001_08101_00003_nrcb1_rate.fits,4,1,NIRCAM,2.4124,0.19290570845199997
F115W,1.154,0.225,2022-04-29T07:11:22.014Z,NRCB2,2048,2048,0.077130534,0.0766474,jw01448002001_06101_00003_nrcb2_rate.fits,2,1,NIRCAM,3.1282,0.24127973645880002
F070W,0.704,0.132,2022-05-06T02:51:41.350Z,NRCB2,2048,2048,0.0341111421585083,0.033169817,jw01448004001_02101_00003_nrcb2_rate.fits,4,1,NIRCAM,4.3669,0.14895994669198992
F200W,1.989,0.457,2022-05-06T05:30:30.877Z,NRCB3,2048,2048,0.075094804,0.07318939,jw01448006001_04101_00003_nrcb3_rate.fits,6,1,NIRCAM,1.9572,0.1469755503888
F200W,1.989,0.457,2022-05-02T19:00:57.983Z,NRCB1,2048,2048,1.1015748977661133,0.99528915,jw01448001001_04101_00001_nrcb1_rate.fits,1,1,NIRCAM,2.0223,2.227714915752411
F115W,1.154,0.225,2022-05-06T00:18:35.695Z,NRCB4,2048,2048,0.06387138,0.063375436,jw01448003001_06101_00002_nrcb4_rate.fits,3,1,NIRCAM,2.6985,0.17235691893000002
F115W,1.154,0.225,2022-04-29T07:03:29.566Z,NRCB1,2048,2048,0.0526221618056297,0.05213502,jw01448002001_06101_00001_nrcb1_rate.fits,2,1,NIRCAM,3.2719,0.17217445121183983
F115W,1.154,0.225,2022-05-03T00:46:16.299Z,NRCB3,2048,2048,0.0661860555410385,0.065145425,jw01448005001_06101_00003_nrcb3_rate.fits,5,1,NIRCAM,3.1863,0.21088862877041098
F150W,1.501,0.318,2022-05-06T03:30:52.772Z,NRCB2,2048,2048,0.1014168635010719,0.100358844,jw01448004001_08101_00001_nrcb2_rate.fits,4,1,NIRCAM,2.3054,0.23380643711537116
F070W,0.704,0.132,2022-05-03T00:11:01.101Z,NRCB4,2048,2048,0.0314994901418685,0.029716842,jw01448005001_02101_00002_nrcb4_rate.fits,5,1,NIRCAM,3.798,0.11963506355881656
F356W,3.568,0.781,2022-05-06T05:46:37.212Z,NRCBLONG,2048,2048,0.25543594,0.25203106,jw01448006001_06101_00003_nrcblong_rate.fits,6,1,NIRCAM,0.376,0.09604391343999999
F070W,0.704,0.132,2022-05-06T02:43:48.967Z,NRCB1,2048,2048,0.0423759408295154,0.04145614,jw01448004001_02101_00001_nrcb1_rate.fits,4,1,NIRCAM,4.474,0.1895899592712519
F070W,0.704,0.132,2022-05-05T23:51:02.193Z,NRCB3,2048,2048,0.047513943,0.047234967,jw01448003001_02101_00003_nrcb3_rate.fits,3,1,NIRCAM,4.4344,0.21069582883920002
F277W,2.762,0.683,2022-04-29T11:33:10.542Z,NRCBLONG,2048,2048,0.53155935,0.53006333,jw01448007001_02101_00003_nrcblong_rate.fits,7,1,NIRCAM,0.4175,0.221926028625
F277W,2.762,0.683,2022-05-02T18:49:20.064Z,NRCBLONG,2048,2048,5.6876493,4.628058,jw01448001001_02101_00002_nrcblong_rate.fits,1,1,NIRCAM,0.4175,2.37459358275
F070W,0.704,0.132,2022-05-02T18:53:16.287Z,NRCB1,2048,2048,0.11743248,0.116771854,jw01448001001_02101_00003_nrcb1_rate.fits,1,1,NIRCAM,4.474,0.52539291552
F115W,1.154,0.225,2022-04-29T09:46:47.637Z,NRCB1,2048,2048,0.37261847,0.35264012,jw01448008001_06101_00001_nrcb1_rate.fits,8,1,NIRCAM,3.2719,1.219170371993
F070W,0.704,0.132,2022-05-06T05:07:15.102Z,NRCB3,2048,2048,0.042430196,0.041216828,jw01448006001_02101_00001_nrcb3_rate.fits,6,1,NIRCAM,4.4344,0.18815246114240003
F115W,1.154,0.225,2022-04-29T12:04:50.956Z,NRCB1,2048,2048,0.15412435,0.15357514,jw01448007001_06101_00003_nrcb1_rate.fits,7,1,NIRCAM,3.2719,0.504279460765
F150W,1.501,0.318,2022-05-02T19:39:58.589Z,NRCB2,2048,2048,0.6521669626235962,0.6026704,jw01448001001_08101_00003_nrcb2_rate.fits,1,1,NIRCAM,2.3054,1.5035057156324387
F200W,1.989,0.457,2022-05-05T23:58:33.200Z,NRCB3,2048,2048,0.06806724,0.067315504,jw01448003001_04101_00001_nrcb3_rate.fits,3,1,NIRCAM,1.9572,0.133221202128
F200W,1.989,0.457,2022-05-06T03:07:15.493Z,NRCB1,2048,2048,0.088307037949562,0.08731589,jw01448004001_04101_00003_nrcb1_rate.fits,4,1,NIRCAM,2.0223,0.17858332284539924
F070W,0.704,0.132,2022-05-02T18:45:23.840Z,NRCB2,2048,2048,0.11185568,0.11104483,jw01448001001_02101_00001_nrcb2_rate.fits,1,1,NIRCAM,4.3669,0.488462568992
F115W,1.154,0.225,2022-04-29T09:54:40.084Z,NRCB2,2048,2048,0.3806673288345337,0.3563076,jw01448008001_06101_00003_nrcb2_rate.fits,8,1,NIRCAM,3.1282,1.1908035380601882
F150W,1.501,0.318,2022-05-06T06:02:00.603Z,NRCB3,2048,2048,0.07746809,0.075931355,jw01448006001_08101_00003_nrcb3_rate.fits,6,1,NIRCAM,2.3518,0.182189454062
F150W,1.501,0.318,2022-05-02T19:32:06.141Z,NRCB1,2048,2048,0.62199956,0.59602535,jw01448001001_08101_00001_nrcb1_rate.fits,1,1,NIRCAM,2.4124,1.5005117385439999
F115W,1.154,0.225,2022-04-29T11:56:58.573Z,NRCB2,2048,2048,0.1372377425432205,0.13678706,jw01448007001_06101_00001_nrcb2_rate.fits,7,1,NIRCAM,3.1282,0.4293071062237024
F356W,3.568,0.781,2022-04-29T07:03:29.566Z,NRCBLONG,2048,2048,0.23248799,0.23074661,jw01448002001_06101_00001_nrcblong_rate.fits,2,1,NIRCAM,0.376,0.08741548424000001
F277W,2.762,0.683,2022-05-05T23:43:09.809Z,NRCBLONG,2048,2048,0.1882726,0.18691841,jw01448003001_02101_00001_nrcblong_rate.fits,3,1,NIRCAM,0.4175,0.0786038105
F200W,1.989,0.457,2022-05-06T02:59:23.046Z,NRCB2,2048,2048,0.0845762342214584,0.08351489,jw01448004001_04101_00001_nrcb2_rate.fits,4,1,NIRCAM,1.9519,0.16508435157686463
F200W,1.989,0.457,2022-04-29T06:55:15.679Z,NRCB1,2048,2048,0.07701075,0.07639166,jw01448002001_04101_00003_nrcb1_rate.fits,2,1,NIRCAM,2.0223,0.155738839725
F200W,1.989,0.457,2022-05-03T00:22:28.268Z,NRCB3,2048,2048,0.0873652622103691,0.08594079,jw01448005001_04101_00001_nrcb3_rate.fits,5,1,NIRCAM,1.9572,0.1709912911981344
F115W,1.154,0.225,2022-05-06T05:38:44.764Z,NRCB3,2048,2048,0.0633150115609169,0.06211031,jw01448006001_06101_00001_nrcb3_rate.fits,6,1,NIRCAM,3.1863,0.20174062133654952
F070W,0.704,0.132,2022-04-29T09:15:28.662Z,NRCB1,2048,2048,0.1060966700315475,0.10469263,jw01448008001_02101_00001_nrcb1_rate.fits,8,1,NIRCAM,4.474,0.47467650172114356
F115W,1.154,0.225,2022-05-02T19:24:45.950Z,NRCB1,2048,2048,0.30404013,0.29975381,jw01448001001_06101_00003_nrcb1_rate.fits,1,1,NIRCAM,3.2719,0.994788901347
F150W,1.501,0.318,2022-04-29T12:20:14.348Z,NRCB2,2048,2048,0.2101771980524063,0.2097144,jw01448007001_08101_00003_nrcb2_rate.fits,7,1,NIRCAM,2.3054,0.48454251239001755
F150W,1.501,0.318,2022-04-29T10:02:11.028Z,NRCB2,2048,2048,0.7536520957946777,0.66605866,jw01448008001_08101_00001_nrcb2_rate.fits,8,1,NIRCAM,2.3054,1.73746954164505
F070W,0.704,0.132,2022-04-29T11:33:10.542Z,NRCB1,2048,2048,0.090497114,0.09004471,jw01448007001_02101_00003_nrcb1_rate.fits,7,1,NIRCAM,4.474,0.404884088036
F200W,1.989,0.457,2022-04-29T06:47:23.295Z,NRCB2,2048,2048,0.0823186039924621,0.081415564,jw01448002001_04101_00001_nrcb2_rate.fits,2,1,NIRCAM,1.9519,0.16067768313288677
F150W,1.501,0.318,2022-05-06T05:58:04.379Z,NRCB4,2048,2048,0.109751209616661,0.10853136,jw01448006001_08101_00002_nrcb4_rate.fits,6,1,NIRCAM,2.0288,0.22266325407028184
F150W,1.501,0.318,2022-04-29T12:12:21.900Z,NRCB1,2048,2048,0.20223446,0.20156825,jw01448007001_08101_00001_nrcb1_rate.fits,7,1,NIRCAM,2.4124,0.487870411304
F444W,4.408,1.029,2022-05-02T19:08:50.366Z,NRCBLONG,2048,2048,11.215455,9.895712,jw01448001001_04101_00003_nrcblong_rate.fits,1,1,NIRCAM,0.3728,4.181121624
F070W,0.704,0.132,2022-04-29T09:23:21.110Z,NRCB2,2048,2048,0.11415763,0.11231777,jw01448008001_02101_00003_nrcb2_rate.fits,8,1,NIRCAM,4.3669,0.498514954447
F115W,1.154,0.225,2022-05-02T19:16:53.566Z,NRCB2,2048,2048,0.33834118,0.329954,jw01448001001_06101_00001_nrcb2_rate.fits,1,1,NIRCAM,3.1282,1.0583988792760002
F444W,4.408,1.029,2022-04-29T09:30:52.053Z,NRCBLONG,2048,2048,7.1739397048950195,6.3602386,jw01448008001_04101_00001_nrcblong_rate.fits,8,1,NIRCAM,0.3728,2.6744447219848633
F070W,0.704,0.132,2022-04-29T11:25:18.095Z,NRCB2,2048,2048,0.0764357447624206,0.07594344,jw01448007001_02101_00001_nrcb2_rate.fits,7,1,NIRCAM,4.3669,0.33378725380301455
F480M,4.874,0.3,2022-05-03T01:01:50.378Z,NRCBLONG,2048,2048,0.2498325854539871,0.24875407,jw01448005001_08101_00003_nrcblong_rate.fits,5,1,NIRCAM,1.4584,0.3643558426260948
F150W,1.501,0.318,2022-04-29T10:10:03.411Z,NRCB1,2048,2048,0.734062671661377,0.66685414,jw01448008001_08101_00003_nrcb1_rate.fits,8,1,NIRCAM,2.4124,1.7708527891159056
