filtername wave filtwidth date detector x y median median_clipped filename observtn visit instrument effexptime
F200W 1.989 0.457 2022-08-26T02:29:31.824Z NRCB2 2048 2048 0.06486597 0.06437327 jw02738002001_08101_00001_nrcb2_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T01:51:24.988Z NRCA4 2048 2048 0.07943372 0.07893164 jw02738002001_06101_00001_nrca4_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T00:13:42.594Z NRCB1 2048 2048 0.07525394 0.074826546 jw02738002001_02101_00001_nrcb1_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:35:23.048Z NRCA1 2048 2048 0.059606563 0.059486136 jw02738002001_10101_00003_nrca1_rate.fits 002 001 NIRCAM 730.1
F115W 1.154 0.225 2022-08-26T03:21:36.169Z NRCB3 2048 2048 0.05728958919644356 0.056894846 jw02738002001_10101_00002_nrcb3_rate.fits 002 001 NIRCAM 730.1
F356W 3.568 0.781 2022-08-30T04:32:14.218Z NRCBLONG 2048 2048 0.2368671 0.23606272 jw02738002002_02101_00002_nrcblong_rate.fits 002 002 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T04:32:38.699Z NRCB1 2048 2048 0.0660376250743866 0.065742604 jw02738002001_12101_00004_nrcb1_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:46:31.857Z NRCA4 2048 2048 0.07097107917070389 0.07048443 jw02738002001_08101_00003_nrca4_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T02:08:14.204Z NRCB2 2048 2048 0.07087417 0.07039556 jw02738002001_06101_00003_nrcb2_rate.fits 002 001 NIRCAM 418.734
F277W 2.762 0.683 2022-08-26T04:07:14.028Z NRCBLONG 2048 2048 0.1825744 0.18162422 jw02738002001_12101_00001_nrcblong_rate.fits 002 001 NIRCAM 418.734
F444W 4.408 1.029 2022-08-26T01:05:47.129Z NRCALONG 2048 2048 0.66869426 0.6717737 jw02738002001_04101_00002_nrcalong_rate.fits 002 001 NIRCAM 730.1
